SMILES,QED,SAScore,EGFR_Docking,HER2_Docking
CC(C)(C)CNC(=O)NCC(=O)NCc1ccccc1,0.7656,1.873,-5.57,-7.16
COCC[C@@H](C)C(=O)N(c1ccc(C#N)cc1)C1CC1,0.7998,2.9003,-5.44,-7.25
CCCCNc1ncnc(N)c1[N+](=O)[O-],0.4299,2.329,-4.95,-5.78
C=CCn1c(N)cc(=O)nc1SCC(=O)Nc1ccc(Cl)c(Cl)c1,0.4533,2.4115,-6.21,-8.42
COc1ccc(C(=O)[C@@H](C)Cl)cc1C,0.5691,2.3628,-5.16,-6.16
CCn1c(-c2ccc3c(c2)OCCO3)cnc1SCC(=O)NC1CC1,0.8036,2.3815,-5.91,-8.5
CC[C@H]1SC[C@H](C(=O)[O-])N1C(=O)N1C[C@@H](C)[C@@H](C)C1,0.745,4.4996,-5.41,-7.52
N#Cc1ccccc1NC(=S)NC(=O)/C=C/c1ccc(-c2ccccc2)o1,0.5252,2.2561,-6.39,-8.62
Cc1ccc(N2CCn3c2nnc(C(=O)NCc2ccc4c(c2)OCO4)c3=O)cc1,0.7061,2.4828,-6.5,-8.9
Cn1cccc1[C@@H]1CCCCCN1C(=O)CNC(=O)Cc1ccccc1,0.8986,2.5963,-6.31,-8.75
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cc([O-])n(-c2ccccc2)c(=O)n1,0.7383,2.5598,-6.37,-9.26
Cc1noc(C)c1COc1cccc(C(=O)N[C@@H](C#N)C(C)(C)C)c1,0.8984,2.9808,-5.92,-8.33
Cc1c(CN2CCO[C@H]3CCCC[C@@H]32)cc(C#N)n1C,0.8303,3.5002,-5.63,-7.01
CC1=CC(=O)C(=C(C)C)C[C@H]2[C@@]1(O)CC[C@@]2(C)O,0.6475,4.5558,-5.4,-6.68
CCOCC(=O)NNC(=O)c1cccc(C)n1,0.7323,2.0826,-5.29,-6.45
CC1=C(NC(=O)CSc2nc(-c3cccs3)c(-c3cccs3)[nH]2)[C@H](C)N(C)N1,0.5116,3.6769,-6.21,-8.53
O=C(CCS(=O)(=O)c1ccc(Cl)cc1)Nc1cc(Cl)cc(Cl)c1,0.8174,1.9435,-6.16,-8.89
CCCNC(=O)c1cccc(NC(=S)NC(=O)c2ccccc2C)c1,0.7202,1.8346,-6.12,-8.64
CCOC(=O)Cc1c(C)nc2c(-c3ccccc3)c(C)nn2c1C,0.6903,2.2068,-6.17,-9.21
Cc1ccc(C[NH2+]CCC(=O)[O-])cc1,0.6223,3.7306,-5.03,-6.19
Cc1csc(N(C(=O)/C=C/c2ccccc2)c2ccccc2)n1,0.6451,2.179,-6.19,-7.95
CC[C@@H]1COCCN1C(=O)NC[C@H](C)Oc1ccc(OC)cc1,0.8728,2.9732,-5.72,-7.83
O=C(N/N=C/c1ccccc1F)c1ccn(Cc2ccc(Br)cc2)n1,0.5248,2.1866,-6.16,-8.44
CCCN(C(=O)CN1C(=O)N[C@@]2(CCCc3sccc32)C1=O)[C@H]1CCS(=O)(=O)C1,0.6958,4.0123,-6.1,-7.94
COc1ccc(F)cc1C(=O)NC[C@@H](C)Oc1ccc(F)cc1,0.8888,2.302,-5.92,-8.35
Cc1nnc(NC(=O)CN2CCN(CCn3ccnc3)CC2)s1,0.8179,2.3412,-5.63,-7.83
COc1cccc(N2CCC[C@@H]([NH2+][C@@H](C)c3ccc4[nH]c(=O)[nH]c4c3)C2)c1,0.6467,3.8241,-6.45,-8.61
Cn1c(CCNC(=O)c2ccc(-n3cccc3)nc2)nc2c(F)cccc21,0.593,2.4456,-6.49,-9.29
C[NH+]1CCCC[C@@H]1CCn1c(=O)ccc2ccccc21,0.8986,4.0309,-6.04,-8.09
O=C([C@H]1C[C@H]1c1ccco1)N1CCC[C@@H]1c1ccc(F)cc1,0.8613,3.1632,-5.97,-7.8
C[C@@H](NC(=O)[C@@H]1C[C@@H]1c1ccccc1Br)c1cccnc1,0.9153,3.0639,-6.11,-7.76
Cc1nnc2n1CCC[C@H]2NC(=O)N(C)[C@@H](C)c1cccc(Cl)c1,0.9241,3.3214,-6.1,-8.65
CC[C@@H](C(=O)OCC(=O)Nc1cccc(Cl)c1)c1ccccc1,0.8134,2.2369,-5.88,-9.08
Cc1ccc2oc(C(=O)NCc3ccc(N4CCOCC4)cc3)c(C)c2c1,0.7647,2.0971,-6.4,-9.42
CCC[NH2+][C@H]1CCC[C@@H](Oc2ccccc2OCC)C1,0.8321,3.8255,-5.45,-7.39
Cc1nc(COc2ccc(C(=O)Nc3cccnc3)cc2)cs1,0.777,1.9259,-5.85,-8.92
CCOc1ccc(NC(=O)C(=O)N[C@@H]2CCC[C@@H]2SC)cc1C,0.8115,3.1109,-5.74,-8.12
CC(=O)C1=C([O-])C(=O)N(CCC2=c3ccccc3=[NH+][C@H]2C)[C@H]1c1ccccc1F,0.7282,4.3525,-6.46,-8.76
COC(=O)c1c(C)n(C)c2ccc(OC(=O)/C=C/c3ccncc3)cc12,0.4102,2.3995,-6.18,-8.48
Cc1n[nH]c(C)c1[C@@H]1CCCCCN1C(=O)Nc1nccs1,0.8873,3.0991,-5.84,-7.76
CCn1cc(N2C[C@@H]3CCC[NH+]3C[C@@H]2C(C)C)cn1,0.8725,5.0693,-5.46,-7.01
O=C(NCc1ccc(F)cc1)c1nccnc1C(=O)NCC1(c2ccc(Cl)cc2)CCC1,0.5661,2.4011,-6.44,-8.14
C[C@@H]1CN(C(=O)CCSc2ccccn2)CC[C@@H]1c1ccccc1,0.7643,2.9644,-6.04,-8.28
CCc1ccc(-c2ccc(C(=O)N3CCS(=O)(=O)C[C@H]3C)o2)cc1,0.8561,2.9086,-6.04,-8.6
CCNc1cc[nH+]c(CN2CC[C@H]3CCCC[C@@H]3C2)c1,0.9145,4.0726,-5.57,-7.5
COc1cccc2c1OC[C@@H](NC(=O)C(=O)Nc1ccc(C(C)C)cc1)C2,0.8139,2.6962,-6.16,-8.83
COc1ccc(C=C2C(=O)N(C3CCCCC3)C(=O)N(C3CCCCC3)C2=O)c(OC)c1,0.4962,2.5151,-6.25,-7.52
CCc1ccc(-n2nc(C(=O)N3CCCC[C@@H]3CCO)c3c2CCC3)cc1,0.8821,2.8196,-6.29,-8.65
C[C@H]1CC[C@H](C)N(C(=O)NC[C@@H](C)c2nc(-c3ccccc3)no2)C1,0.9201,3.3145,-6.33,-8.81
C[C@@H]1CN(C(=O)c2ccc(Br)cc2)[C@H](C)CO1,0.7976,2.8032,-5.36,-6.99
C[C@H](Oc1ccc(Br)cc1)C(=O)N1CCN(C(=O)[C@H]2CCCO2)CC1,0.7615,2.8509,-5.84,-7.39
COc1ccc(C2=NO[C@H]([C@@H]3C=C(c4ccc5ccccc5c4)N=N3)N2)cc1,0.7431,3.7781,-6.24,-8.3
O=C(Cn1cnc2c(nnn2-c2ccccc2)c1=O)Nc1ccccc1Oc1ccccc1,0.4358,2.2285,-6.73,-9.21
CCCc1nnc2n1N[C@H](c1ccccc1)[C@H](C(=O)Nc1cc(C)cc(C)c1)S2,0.6617,3.2972,-6.38,-8.73
N#C/C(N)=C(C#N)\N=C\c1ccco1,0.5477,3.2992,-5.06,-5.81
CN(C1CCCCC1)S(=O)(=O)N1CCC[C@H](C(=O)NC2CCCC2)C1,0.8059,2.7834,-5.94,-8.24
CC(C)c1ncc(Cl)c(C(=O)NC[C@H](CCO)c2ccccc2)n1,0.8064,2.8113,-5.95,-8.69
O=C(c1ccc(Cl)cc1)N1CCN(c2cc(-n3ccnc3)ncn2)CC1,0.7091,2.2567,-6.37,-8.34
CC[C@@H](C)[NH+](C)Cc1ccc(/C(N)=N/O)cc1F,0.3139,4.2769,-5.49,-6.53
CSC1=NSC2=NC(=O)/C(=C\c3ccco3)C(=N)N12,0.6337,3.2765,-5.59,-7.04
O=C(NC1CCCC1)C1=NN=C2c3ccccc3OC[C@H]12,0.9009,3.1478,-6.11,-8.05
CCO[C@H](C)c1nc(CN(C)C(=O)[C@@H]2CCCN2C(=O)C2CC2)cs1,0.7451,3.3225,-5.67,-7.09
CCO[C@H](C)C(=O)Cc1cccc(O)c1,0.8038,2.6055,-5.23,-6.12
COc1cccc([C@H](O)CSc2ccccc2OC)c1,0.8261,2.3772,-5.51,-8.06
CCOc1ccc(-c2n[nH]cc2C=O)cc1Cl,0.8491,2.6449,-5.58,-7.44
CCc1cccc2sc(N(C[C@@H]3CCCO3)C(=O)c3ccc(C#N)cc3)nc12,0.6396,2.847,-6.28,-7.83
COC[C@H](NC(=O)c1cnn(Cc2ccccc2)c1C)C(N)=O,0.7753,2.6064,-5.81,-8.06
COc1ccc(-c2csc(NC(=O)CN3CCCCCC3=O)n2)cc1OC,0.8207,2.1299,-6.22,-8.5
COc1cccc(C(=O)N[C@@H]2CCN(c3ccccc3)C2)c1F,0.9434,2.3681,-6.02,-8.59
Cc1csc([C@H](C)NC(=O)c2cccc(NC(=O)C3CCCCC3)c2)n1,0.8149,2.5335,-6.28,-9.22
C[C@@H](NC(=O)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1)c1ccccc1,0.6497,2.0115,-6.52,-9.3
NC(=S)[C@@H]1CN(Cc2ccccc2Cl)CCO1,0.8508,2.7689,-5.53,-6.72
CS(=O)(=O)c1ccc(NC(=O)CCc2nc(-c3cccs3)no2)cc1,0.7086,2.1237,-6.12,-8.58
N#CC1=C([S-])N(c2cccc3ccccc23)[C@@H](c2ccccc2)NC1=O,0.7106,3.2001,-6.46,-7.92
Cc1cs/c(=N\S(=O)(=O)c2cc(C)c(Br)s2)[nH]1,0.9025,3.7137,-5.68,-7.88
O=C(CCc1nc2ccccc2[nH]c1=O)NCc1cccnc1,0.7486,2.0774,-6.12,-8.74
C#CCN(CC(=O)NC(C)(C)C)[C@H]1CCc2ccccc21,0.8618,2.9942,-5.88,-7.82
COc1cc(C)c(SCc2nnc(-c3ccccc3F)o2)cc1OC,0.6037,2.2412,-5.86,-8.65
CC1(C)[C@H]2CC[C@@]3(C)Oc4oc(C(=O)[O-])cc(=O)c4C[C@@H]3[C@]2(C)CC[C@H]1O,0.8048,4.8328,-5.96,-7.8
Cc1nc(S(=O)(=O)NCCC(=O)Nc2cnn(-c3ccccc3)c2)cn1C,0.6322,2.4493,-5.84,-8.87
O=[N+]([O-])c1cccc(CNc2cc(CO)ccc2Cl)c1,0.6544,1.9642,-5.93,-8.14
CCCCN(C)C(=O)C(=O)NCC[NH3+],0.538,3.2006,-4.89,-6.04
CCOc1ccc(OCC(=O)Nn2cnc3c(cnn3-c3ccc(F)cc3)c2=O)cc1,0.4895,2.3597,-6.77,-9.37
CCn1c(SCC(=O)c2cccc(OC)c2)nc2c1c(=O)n(C)c(=O)n2C,0.469,2.316,-6.11,-8.83
COc1cccc(CNC(=O)[C@H]2CCCN(c3nnc(N4CCCC4=O)s3)C2)c1,0.7783,2.8457,-6.4,-8.65
CCOC(=O)[C@@H]1CCC[C@@]12CC[NH2+]C2,0.6486,5.1326,-5.09,-6.39
Cc1cc(C)n([C@@H]2CCCN(C(=O)Cc3ccc4c(c3)CCO4)C2)n1,0.8638,2.8808,-6.26,-8.6
COc1cc(OC)c(C2=CC[NH+](CC(=O)Nc3nc(C)cs3)CC2)c(OC)c1,0.7361,3.8795,-5.83,-8.13
CCCN(CC)c1cc[nH+]c(C(=O)[O-])c1,0.6893,4.1067,-4.96,-5.87
COCc1noc(Cn2c(COc3ccccc3)nc3ccccc32)n1,0.5095,2.1853,-5.81,-9.5
CCCN(CCOC)C(=O)Nc1ccc(S(N)(=O)=O)cc1,0.7896,2.0052,-5.32,-7.29
c1ccc(-n2nnnc2CSC[C@H]2CCCCO2)cc1,0.8464,2.7918,-5.83,-7.9
CC[C@@H](Cc1ccc(C)cc1)N(C)C(=O)Nc1cnn(C[C@@H]2CCCO2)c1,0.8051,3.2092,-6.02,-8.03
CCc1cccc(-n2nc(C)c3c2NC(=O)C[C@H]3C(=O)c2cccc(OC)c2)c1,0.6681,3.0783,-6.36,-8.76
Cc1cccc(C)c1NC(=O)COc1cc2oc(=O)c(C)c(C)c2cc1Cl,0.6609,2.2349,-6.41,-9.26
CC1CCN(C(=O)NCCCOC2CCOCC2)CC1,0.7858,2.2843,-5.55,-8.05
COc1ccc([C@@H]2CN(C(=O)CCC3CCCCC3)C[C@H]2[NH+](C)C)cc1,0.8467,3.6473,-5.98,-8.0
CCN(C[C@H]1CCCO1)C(=O)c1cnc2ccc(C)cn12,0.8665,2.9667,-5.69,-7.6
CC[C@@H]1C(=O)NCC[NH+]1Cc1nc(-c2ccccc2OC)oc1C,0.8565,4.187,-6.06,-8.37
CCOc1ccc(NC(=O)N[C@H]2CCCC[C@H]2C)c(C(F)(F)F)c1,0.8238,2.827,-5.96,-8.3
O=C(NCCCC(=O)N1Cc2ccccc2C1)c1c(F)cccc1F,0.8479,2.0838,-6.26,-8.84
Cc1ccnc(NNC(=O)c2ccc(S(=O)(=O)N(C)C)cc2)c1,0.8066,2.1156,-5.74,-8.48
COc1ccc(Br)cc1SCCCO,0.6625,2.1444,-4.97,-5.95
Cc1ccsc1[C@@H](O)[C@]1(C#N)CCc2ccccc21,0.9065,3.7347,-5.79,-6.81
Cc1ccccc1Cc1nc(CS(=O)(=O)c2ccccc2F)no1,0.7097,2.2775,-6.28,-8.85
COCCOc1ccc(S(=O)(=O)N2CCN(C(C)=O)CC2)cc1,0.7064,1.8903,-5.66,-7.81
CCO[C@@H](C)c1noc(CNc2cccc(C(=O)N3CCOCC3)c2)n1,0.8098,2.8814,-5.88,-8.63
Cc1ccc(C(=O)N2CCC(NC(=O)[C@H]3C[C@H]4CCCC[C@@H]4N3C(=O)c3ccccc3)CC2)cc1,0.724,3.1865,-6.5,-9.67
Cc1ccc(/C=C/C(=O)N(C)Cc2sccc2C)o1,0.7983,2.5025,-5.57,-7.19
O=C(Cc1cccc(O)c1)N1CCO[C@H](c2ccc(Cl)cc2)C1,0.9394,2.5125,-6.19,-8.42
COc1ccccc1CCc1nnc(CCC(=O)N2CCCCC2)o1,0.7731,2.1661,-5.71,-8.35
CCCOc1ncnc(Oc2cc(C)ccc2C)c1N,0.905,2.2959,-5.53,-7.78
COc1ccc(Cn2nnnc2[C@@H](c2cc3cc(C)cc(C)c3[nH]c2=O)[NH+]2CCCCCC2)cc1,0.4495,3.849,-6.8,-9.19
COc1cc(OC)c(NCc2cnn(-c3ccccc3)c2)cc1F,0.7508,2.095,-6.0,-8.76
CC(C)(C)[C@H]1CCc2c(sc3c2C(=O)N[C@H](c2ccc([O-])c([N+](=O)[O-])c2)N3)C1,0.5898,4.0065,-6.42,-8.15
CCN1C(=O)Cc2cc(NC(=O)c3ccc(OC(C)C)cc3)ccc21,0.9054,2.0376,-6.1,-8.95
Cc1noc(C)c1S(=O)(=O)N(C)Cc1ncc(-c2cccc(Cl)c2)o1,0.6722,2.5113,-6.0,-8.38
O[C@H](CN1CCOCC1)C[NH+]1CCC(Cc2ccccc2)CC1,0.7875,3.729,-5.57,-7.64
CCC(CC)n1nccc1C(=O)N[C@@H](CO)c1ccco1,0.82,3.2141,-5.55,-7.7
CSCC[C@H](NC(=O)c1sc(C)nc1C)c1nnc2ccccn12,0.7305,3.0577,-5.85,-8.31
Cc1ccc(OC(=O)c2nc(C3CC3)n3ccccc23)c([N+](=O)[O-])c1,0.3138,2.4559,-6.2,-8.42
O=C(OCCCc1cccnc1)[C@@H]1Cc2ccccc2S1,0.6273,2.7557,-5.79,-7.59
CCC[C@@]1(C)CCC[NH+](CC(=O)N2CCN(c3oc(C)nc3C#N)CC2)C1,0.8316,4.5133,-5.7,-7.96
CC1(C)CS(=O)(=O)N(c2ccc(S(=O)(=O)N3CCN(c4ccccn4)CC3)cc2)C1=O,0.671,2.5561,-6.49,-8.55
COc1ccc(-c2ccc(=O)n(CC(=O)Nc3cc(C(F)(F)F)ccc3OC)n2)cc1,0.6427,2.1241,-5.95,-9.1
CCC(=O)N1CCC[C@H](c2nnc(-c3cccs3)o2)C1,0.8721,2.8303,-5.71,-7.0
Cc1ccc([C@@H]2CNC(=O)C23CC[NH2+]CC3)cc1,0.7456,4.4995,-5.65,-7.1
CCSc1ncc(CN2C[C@@H]([NH3+])C[C@H]2C(=O)NC(C)C)cn1,0.5805,3.9112,-5.66,-7.45
O=C(c1ccc([C@@H]2CCCN2C(=O)[C@@H]2C=CC=N2)s1)N1CCSCC1,0.816,3.9046,-5.7,-7.44
Cc1ccc(-c2ccc(=O)n(C[NH2+]C3(c4ccc(F)cc4)CCCC3)n2)s1,0.7329,3.3234,-6.26,-8.79
Cc1nnc(N2CCCN(c3ncccc3C#N)CC2)s1,0.8426,2.4172,-5.81,-7.1
CCC[NH+]1CCC(O)(C[C@@H]2C[C@H]3CC[C@@H]2C3)CC1,0.7809,5.8729,-5.31,-7.55
COCCOc1ccc(NCC2CC2)cc1,0.7176,1.7412,-5.23,-6.23
C#CCN(C(=O)N[C@@H](C)C(C)(C)c1ccccc1)[C@H]1CCS(=O)(=O)C1,0.8167,3.5905,-5.92,-7.98
O=C(C=C(C1CC1)C1CC1)NCC(=O)Nc1ccc(F)cc1,0.7937,2.3164,-5.65,-8.04
[NH3+][C@H]1C=C[C@@H](C(=O)NC2COC2)C1,0.5219,4.6655,-5.15,-5.76
Nc1nc(-c2cccc(C(F)(F)F)c2)cs1,0.8344,2.0482,-5.51,-7.44
Cc1cc(C)c(Cn2cnc(-c3ccc([N+](=O)[O-])cc3)c2)c(C)c1,0.5273,2.3128,-6.16,-8.7
O=C(Cn1nc(-c2ccc(Cl)cc2)n(-n2cccc2)c1=S)Nc1ccccc1F,0.4725,2.5171,-6.55,-8.22
COc1cc(C)c(Br)cc1S(=O)(=O)NC1CCCCCC1,0.8144,2.1408,-5.73,-7.44
COc1ccccc1CN(C)C(=O)CN1CCN(c2ccccc2)CC1,0.7994,1.8516,-5.98,-8.17
CCCN(CCO)C(=O)Nc1cccc(C(=O)Nc2cccc(C#N)c2)c1,0.7001,2.0931,-6.05,-8.78
Cc1nn(C)c(C)c1CN(C)C(=O)[C@@H]1CC=CC[C@@H]1C(=O)[O-],0.7509,3.7735,-5.75,-7.22
C/C=C\C(=O)NC[C@H]1OCCc2ccccc21,0.8079,2.9012,-5.65,-7.32
CC(=O)N[C@@H](C(=O)NC[C@@](C)(O)c1ccc(F)cc1)C(C)C,0.7411,2.8979,-5.62,-7.77
O=C(CC1=N[C@H]2NN(c3ccccc3)C(=O)C2=C1CC(=O)c1ccc(F)cc1)c1ccc(F)cc1,0.5171,3.2882,-6.4,-9.31
O=C(NCc1ccc(N2C(=O)[C@H]3[C@H]4C=C[C@H](C4)[C@H]3C2=O)cc1)Nc1ccc2ncccc2c1,0.4779,4.098,-6.57,-8.94
CS(=O)(=O)[C@@H](Cc1ccccc1)C(=O)Oc1ccc2cn[nH]c2c1,0.5656,2.8809,-6.08,-9.15
C[C@@H](NC(=O)c1cc2cccc([N+](=O)[O-])c2[nH]1)c1cc2ccccc2o1,0.4232,2.8243,-6.56,-9.54
C=CCOc1c(OC)cccc1[C@H]1CC(=O)Nc2[nH]nc(C)c21,0.8323,3.3575,-5.98,-8.46
Cc1ccc(CN(C)C(=O)c2cc(COc3ccc4sc(C)nc4c3)on2)o1,0.4812,2.5838,-6.43,-8.89
COC(=O)c1ccccc1NC(=O)C1=C(C)NC(=O)N[C@@H]1c1ccc(O)c(O)c1,0.396,2.7592,-6.52,-8.54
O=C(CSc1nnc(-c2ccccc2F)o1)Nc1ccc(I)cc1,0.4614,2.1041,-6.18,-8.7
Cc1cc(F)c(N)cc1S(=O)(=O)NCCNS(C)(=O)=O,0.4832,2.3994,-5.59,-7.56
COc1cccc(CNC(=O)NCc2ccnc(-n3ccnc3)c2)c1O,0.629,2.371,-6.14,-8.61
O=C(c1ccc(=O)n(Cc2ccccc2)n1)N1CCN(S(=O)(=O)c2ccccc2F)CC1,0.5813,2.1871,-6.54,-8.75
Cc1ccccc1[C@@H]1C[C@H]1C(=O)OCc1ccc(-n2ccnc2)nc1,0.6714,3.0992,-6.23,-8.08
Cc1ccc(CC(=O)NNC(=O)CCSc2ccc(F)cc2)cc1O,0.5454,2.1613,-6.02,-8.47
O=C(CNc1cc([N+](=O)[O-])ccc1F)Nc1cccc2nsnc12,0.5423,2.3453,-5.88,-9.07
Cn1nccc1CNc1ccc([N+](=O)[O-])cc1S(=O)(=O)N1CCCC1,0.6164,2.4173,-6.2,-7.78
Cc1cc(NC(=O)c2cc3c(C)nn(C)c3s2)ccc1C(=O)N(C)C,0.7835,2.3168,-6.12,-8.61
CC(C)NC(=O)NC(=O)[C@H](C)Sc1nc2ccccc2c(=O)n1C1CC1,0.6193,2.6875,-6.27,-8.2
COc1ccc(C[NH+]2CC[C@@H](c3ccccc3OC)C2)cc1O,0.8868,3.8756,-5.98,-8.17
O=S(=O)(c1ccc(Cl)cc1)N(C[C@@H]1CCCO1)C[C@@H]1CCCO1,0.7832,2.9363,-5.62,-6.99
Cc1cccc(NC(=O)[C@@H]2CCCN(c3nc(C4CC4)no3)C2)n1,0.9286,2.9634,-6.02,-8.76
Cc1sc(C(=O)N[C@H]2CCCC2(C)C)cc1N,0.8499,3.1832,-5.44,-7.15
CCCCC1CCC(C(=O)NC2CC2)CC1,0.7612,1.9383,-5.2,-6.41
CCCCCNC(=O)[C@H](C)Nc1ccc(Br)cc1,0.7559,2.2203,-5.2,-7.22
O=C(Nc1ccc2c(c1)CCC2)C1CCN(c2nnnn2-c2ccccc2)CC1,0.7436,2.2492,-5.95,-9.11
Cc1cc(C(=O)N[C@@H]2CC[S@](=O)C2)c(C)n1C1CCCCC1,0.9301,3.4857,-5.89,-7.7
CNC(=O)c1ccc(NC(=O)[C@H]2COc3ccc(F)cc3C2)cc1Cl,0.8815,2.587,-6.11,-8.86
CCCCOc1ccc(/C=C2/SC(=S)N=C2[O-])cc1,0.618,2.8206,-5.22,-6.51
CCC[C@@H](NC(=O)Cc1ccccc1)C(=O)Nc1nc2ccc(F)cn2n1,0.669,2.7945,-6.01,-8.88
Cc1cc(/C=N\NC(=O)C(=O)Nc2ccc(F)cc2)c(C)n1-c1cc(Cl)ccc1Cl,0.3478,2.3099,-5.98,-8.99
C[C@H](Oc1ccc([N+](=O)[O-])cc1)C(=O)N1CCN(CCC#N)CC1,0.5768,2.61,-5.57,-7.4
CCOC(=O)[C@@H](C#N)c1nc2ccccc2nc1N1CCN(C(=O)c2ccco2)CC1,0.5794,2.9638,-6.22,-8.64
Cc1cc(C(=O)NCc2cccc(F)c2)c(C)n1C1CC1,0.9166,1.964,-5.99,-8.42
COc1ccc(CN(Cc2ccco2)C(=O)c2ccc(Cl)cc2)cc1,0.6384,1.8353,-6.29,-7.82
COC(=O)c1c(NC(=O)[C@@H]2CCCO2)sc2c1CCCCCC2,0.8596,2.7223,-4.66,-7.87
Cc1cc(C)n(C[C@H](C)CNC(=O)Cc2cccs2)n1,0.8889,2.7719,-5.36,-7.13
CCOC(=O)c1cnc2ccc(Cl)cc2c1NCc1ccccc1,0.6852,1.9415,-6.13,-8.73
CCN(C(=O)Nc1ccc(F)nc1)[C@@H]1CCS(=O)(=O)C1,0.8525,2.953,-5.68,-7.37
COC[C@@H](O)CN1CCN(C2=NS(=O)(=O)c3ccccc32)CC1,0.8153,2.8649,-5.94,-7.6
C[C@@H]1C[NH+]([C@@H]2CCCC(=O)C2)C[C@@H]1C,0.6538,5.4697,-5.16,-6.37
CCc1ccc([C@@H](C)NS(=O)(=O)c2ccc(C)cc2)cc1,0.9171,2.1303,-5.91,-8.49
N#CC(C#N)=CNC1(C#N)CCCCC1,0.6879,3.4091,-5.03,-5.93
O=C(NN1C(=O)NC2(CCCCC2)C1=O)c1cc(-c2ccccc2)nn1-c1ccccc1,0.6212,2.8778,-6.6,-9.46
CC1(C)C(=O)O[C@H](c2ccc(F)cc2Cl)C2(CCCCC2)C1=O,0.5539,3.609,-6.08,-7.47
C=CN1CC[C@H](C(=O)c2ccccc2)C1=O,0.5698,2.9692,-5.49,-6.6
c1ccc(CCc2ccccc2-c2nc(-c3ccccn3)no2)cc1,0.5381,2.0224,-6.41,-8.99
O=C(C[NH+]1CCC[C@H](C(=O)NCC(F)(F)F)C1)Nc1cccnc1,0.7029,4.1405,-5.89,-7.96
C/[NH+]=C(/NCCc1csc(N2CCCC2)n1)NC(C)(C)C,0.5541,3.2778,-5.64,-7.68
Clc1cc(Cl)cc(Nc2cccc3nccnc23)c1,0.7442,2.1124,-6.04,-8.34
Cc1noc([C@H](OC(=O)[C@@H](C)Sc2ccccc2)c2ccccc2)n1,0.4884,3.0496,-6.05,-8.23
CCn1cc[nH+]c1-c1nc(Cl)ncc1F,0.7314,4.0411,-5.37,-7.2
CCCOc1ccc(C(=O)Nc2c(C(=O)N3CCOCC3)sc3nc(C)cc(C)c23)cc1,0.5973,2.38,-6.37,-9.14
CCC(=O)c1ccc(OC(=O)c2ccccc2-c2cncnc2)cc1,0.4018,2.0815,-6.27,-9.02
CO[C@H]1CC[C@@H]2OCCN(CC(=O)Nc3ccc(F)cc3F)[C@@H]2C1,0.9127,3.3617,-5.97,-8.1
O=C([O-])[C@@H]1CN(C(=O)CN2CCOCC2)C[C@H]1c1ccc2c(c1)OCO2,0.682,3.4172,-5.97,-7.72
Cc1ccsc1C(=O)N(C)C1CCN(c2cccc(F)c2)CC1,0.8499,2.253,-6.06,-8.14
CC1(C)CCC[C@H](CN2CCSC[C@@H]2S(C)(=O)=O)C1=O,0.7938,3.9073,-5.72,-7.38
O=C(CN1C(=O)/C(=C/c2ccccc2F)Sc2ccccc21)N1CCc2ccccc21,0.5555,2.3311,-6.61,-8.97
Cc1cccc(OC(=O)c2cc3c([nH]c2=O)CCCC3=O)c1,0.682,2.3012,-6.18,-8.6
CC(C)(C)c1n[nH]c(C(=O)Nc2sccc2C#N)n1,0.8787,2.8877,-5.68,-7.34
Cc1cc(Cl)cc(C)c1O[C@H](C)C(=O)NN[C@H](C(N)=O)c1ccc(F)cc1,0.6303,3.1307,-6.05,-8.55
CC(C)(C)OC(=O)NC[C@@H]1CC[NH+](Cc2cccnc2)C1,0.8707,4.1871,-5.64,-8.22
CCSc1nnc(NC(=O)CSc2ncnc3c2cnn3-c2ccc(Cl)cc2)s1,0.2476,2.5289,-6.42,-8.8
CC[C@@H](C1=NN2C(=N)/C(=C\c3cc(Cl)c(O)c(Cl)c3)C(=O)N=C2S1)c1ccccc1,0.5903,3.3978,-6.31,-8.47
COc1ccccc1CN1C[C@H](c2[nH]cc(-c3cccc(C)c3)[nH+]2)CC1=O,0.7568,3.543,-6.34,-9.4
CCN(CCC[NH3+])[C@H]1CCO[C@]2(CCOC2)C1,0.7543,4.9223,-5.13,-6.33
[NH3+]CCc1cn(Cc2sccc2Br)cn1,0.9106,3.637,-5.38,-6.96
C[C@H](c1ccc(F)c(Cl)c1)[NH+](C)CCCc1n[nH]c(N)c1C#N,0.7527,4.4519,-5.84,-7.83
Cc1ccc(NC(=O)NC(=O)[C@H](C)[N+]23CCN(CC2)CC3)cc1,0.8231,3.9963,-5.71,-8.27
O=C(Nc1nnc(-c2cc3ccccc3o2)o1)c1ccccc1Br,0.5627,2.2112,-6.7,-9.09
[NH2+]=C1c2ccccc2CN1NCc1ccco1,0.7945,3.1106,-5.86,-7.98
CCOc1ccc(N[C@H](C)c2ccc(Br)s2)cn1,0.8792,2.7754,-5.57,-7.67
Cc1cnc(-c2cccc(NC(=O)c3cnc(Cl)c(Cl)c3)c2)o1,0.7024,2.3011,-6.31,-9.47
COC[C@H](O)CN(C)C(=O)c1cscc1C,0.8433,3.1668,-5.06,-5.96
Cn1ncc(C(=O)Nc2ccc(C(F)(F)F)cc2)c1-n1cccc1,0.7972,2.2798,-6.18,-8.55
