SMILES,QED,SAScore,EGFR_Docking,HER2_Docking
CC(C)c1sc(NC(=O)C2CCN(C(=O)N(C)C)CC2)nc1-c1ccccc1,0.8336,2.3909,-6.31,-8.74
Cc1ccccc1C(=O)N1CCN(c2cccc(C)c2C)CC1,0.8465,1.7494,-6.04,-8.23
CCc1n[n-]c(S(=O)(=O)[C@@H](C)C(=O)N[C@@H](C)CC)n1,0.794,4.38,-5.22,-6.98
O=C(NCc1cn2cc(Cl)ccc2n1)N[C@@H](CO)Cc1ccccc1,0.6327,2.7578,-6.02,-8.94
COc1ccccc1N1C[C@H](C(=O)Nc2c3c(nn2C)CSC3)CC1=O,0.8901,3.0284,-6.1,-7.87
COc1cccc([C@@H]2c3c(oc4ccc(Cl)cc4c3=O)C(=O)N2[C@@H]2CCS(=O)(=O)C2)c1,0.5967,3.304,-6.31,-8.11
Cc1cc(C(=O)NNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)c(C)o1,0.6254,2.2477,-5.91,-8.48
Cc1ccc(S(=O)(=O)n2cc(-c3cnn(S(=O)(=O)c4ccc(C)cc4)c3)cn2)cc1,0.4707,2.5726,-6.72,-9.16
CC[C@H](NC(=O)N1CCCN(c2nccs2)CC1)c1ccc(OC)cc1,0.8699,2.6622,-5.88,-7.4
COC[C@H]([NH2+][C@H]1CCc2cc(N)ccc21)C(C)C,0.7769,4.2757,-5.41,-7.01
Cc1noc([C@H](NC(=O)Nc2ccc(Oc3cccnc3)nc2)C(C)C)n1,0.6841,2.9792,-6.28,-8.39
Cc1ccc(NC(=O)COC(=O)CCC2CCCC2)c(Br)c1,0.7657,1.9815,-5.52,-7.67
CC(C)(C)[C@H]1OCC[C@H]1CNC(=O)c1c[nH]c2nccc(Cl)c12,0.903,3.6727,-5.97,-8.51
O=S(=O)(c1ccccc1Br)N1CCCC1,0.8373,1.7694,-5.64,-6.79
C#CCN(CC(=O)[O-])[C@H](C)c1nc2ccccc2s1,0.7639,3.6101,-5.46,-7.24
COc1cc(NC(=O)c2cc(Br)ccc2O)ccc1NS(C)(=O)=O,0.6968,2.0044,-5.93,-8.64
C=CCN(Cc1cccc([N+](=O)[O-])c1)C(=O)NCc1ccccc1C,0.4734,2.1841,-6.02,-8.27
NC(=O)[C@@H]1CC[NH+](CC(=O)N2CCN(Cc3ccccc3)CC2)C1,0.7061,3.773,-5.82,-7.94
C[C@@H]1CC[C@H]([C@H](O)[C@@H]2CCO[C@]3(CCOC3)C2)C1,0.822,4.7982,-5.5,-7.14
C[C@]1(C2CC2)NC(=O)N(CC(=O)Nc2nccs2)C1=O,0.8036,2.8714,-5.76,-7.71
CC(C)(C)[C@@H]1CCc2c(sc(NC(=O)c3c(F)c(F)c(F)c(F)c3F)c2C(N)=O)C1,0.3981,3.1666,-6.36,-8.88
CCOC(=O)c1ccc(NC(=O)NCc2n[nH]c(=O)c3ccccc23)cc1,0.6003,2.0718,-6.36,-9.28
C[C@@H]1C[C@H](NC(=O)C(=O)Nc2cccc(C#N)c2)C(=O)N1c1ccccc1,0.813,3.0566,-6.24,-8.92
CN(C)C(=O)c1ccc(CNC(=O)c2scnc2C2CC2)cc1,0.9171,2.3575,-5.71,-8.32
Cc1csc([C@H]([NH2+][C@@H](C)c2nc3cc(Cl)ccc3n2C)C2CC2)n1,0.7515,4.0555,-6.07,-8.56
CCC(=O)N1CCC[C@H](C(=O)NCC(=O)OC2CCCCC2)C1,0.7799,2.6522,-5.88,-8.67
C[C@@H](CNC(=O)N[C@H](C)c1ccc(NC(N)=O)cc1)Oc1ccccc1,0.6126,2.7195,-5.99,-8.62
CCOc1c(C(N)=O)cn(C)c1-c1nc2cc(NC(=O)C3CCCC3)ccc2n1C,0.6522,2.6211,-6.58,-8.97
C[C@H]([NH2+]CCC[C@H]1CCCC[C@@H]1O)c1ccc(N2CCC(O)CC2)cc1,0.6544,4.0111,-5.67,-7.63
O=C([O-])c1cccc(-c2cnc(O)c(C(=O)[O-])c2)c1,0.7681,3.1945,-5.75,-7.87
COCCN(CC(=O)[O-])C(=O)N(C)Cc1ccoc1,0.6676,3.1066,-5.19,-6.4
CC(=O)Nc1cccc([C@H](C)NC(=O)c2nnn[n-]2)c1,0.8272,3.5904,-5.72,-8.11
O=C(NC[C@H](O)Cc1ccccc1)C(=O)Nc1ccc(Cl)c(N2CCCS2(=O)=O)c1,0.576,2.9121,-6.33,-9.37
COc1ccc2[nH]cc(CC(=O)Nc3ccc(C)cc3F)c2c1,0.7696,1.9407,-6.08,-9.26
Cc1ccc(C)c(-n2ncc(NC(=O)NCC(C)(C)c3ccncc3)c2C)c1,0.6966,2.5512,-5.61,-8.93
NC(=O)CC[C@@H](C(=O)[O-])N1C(=O)/C(=C\c2ccc(-c3ccc(Br)cc3)o2)SC1=S,0.4639,3.3295,-6.02,-7.57
Cc1cnc(NC(=O)N[C@@H]2CCN(c3c(F)cccc3F)C2=O)s1,0.8918,3.0039,-6.2,-8.45
C[NH+]1CC[C@H](NC(=O)c2ccc(CC#N)cc2)[C@@H]1c1ccc(Cl)cc1,0.8837,3.9722,-6.06,-9.15
CC1CC[NH+]([C@@H](C)CNC(=O)N2CCN(c3cnn(C)c3)C(=O)C2)CC1,0.7561,4.1781,-5.87,-8.1
CC1(C)O[C@H]2[C@@H](CO)O[C@H](n3c(Br)nc4c(N)ncnc43)[C@@H]2O1,0.7203,4.0525,-5.73,-8.16
CC[C@@H]([NH2+][C@@H](C)c1ccc(Br)s1)c1c(C)noc1C,0.8941,4.3947,-5.61,-7.7
O=C(CCCN1C(=O)NC2(CCCC2)C1=O)NCc1cccs1,0.7807,2.785,-5.74,-7.68
C#CCNCCSc1cc2ccccc2[nH]1,0.469,2.8202,-5.36,-7.36
O=C(CCNC(=O)Nc1ccc2c(c1)COC2)NCc1ccccc1,0.7566,2.0474,-6.19,-8.97
CCN(CC)C(=O)[C@@H]1CCCCC[C@H]1[NH3+],0.6998,3.707,-5.21,-6.23
CC[C@H](C)C[C@@H](C)NC(=O)N1C[C@H](C)O[C@H](C)C1,0.8398,3.4684,-5.56,-7.46
CCc1cccc2c(/C=C3/C(=O)N(C4CCCCC4)C(=O)N=C3[O-])cn(CC(N)=O)c12,0.7434,3.2067,-6.45,-8.91
O=C(CO)[C@H](O)[C@@H](O)CO,0.3484,3.4729,-4.78,-5.08
COc1ccc(C(=O)N2CC(C(=O)N3CCN(c4ccccc4)CC3)C2)cn1,0.8045,2.1105,-6.09,-8.24
Cc1ccc([C@@H](C)Nc2c(N)cccc2Cl)cc1F,0.8089,2.5358,-5.53,-7.92
Cc1cc(C)n(-c2ccc(-c3ccc(C)c(S(=O)(=O)NCC[NH+]4CCCCCC4)c3)nn2)n1,0.552,3.4493,-6.43,-8.76
N#Cc1ccc(OCCCS)cc1,0.5874,2.0535,-4.74,-5.44
Cc1cc(CNC(=O)CCC[NH+]2CCN(c3ccccc3)CC2)on1,0.7801,3.2984,-5.95,-8.7
O=C(c1cc2c(s1)-c1ccccc1CC2)N1CCN(S(=O)(=O)c2cccc([N+](=O)[O-])c2)CC1,0.4172,2.4464,-6.52,-8.9
CC[C@@H](C(=O)NCc1cccnc1)N(c1ccccc1F)S(C)(=O)=O,0.8147,2.7563,-5.92,-8.16
O=C(Cn1c(=O)[nH]c2ccccc2c1=O)NCc1ccccc1OC1CCCC1,0.6722,2.1925,-6.46,-8.96
CCCn1nc(C)c(C(=O)N2CCN([C@H](C#N)C(C)C)CC2)c1C,0.8296,3.0318,-5.65,-7.62
O=C(NC1CCCCC1)[C@@H](c1ccccc1)N(Cc1ccc2c(c1)OCO2)C(=O)c1ccco1,0.5457,2.8048,-6.49,-8.61
CCNC(=O)Cn1cnc(CC[NH3+])c1,0.6222,3.3582,-4.91,-5.94
COc1ccc(C)cc1NC(=O)CN1CCC(=O)Nc2cc(F)ccc21,0.8827,2.1834,-5.9,-8.89
COc1cc(F)ccc1N1CCN(C(=O)c2ccccc2C(C)=O)CC1,0.7905,1.949,-6.13,-8.5
CS(=O)(=O)CCCNC(=O)N[C@H]1C=C[C@@H](C(=O)[O-])C1,0.4519,4.0028,-5.63,-7.43
CCn1nc(C)cc1CNc1ccn(C)n1,0.8485,2.5295,-5.3,-6.21
Cc1cc(C)cc(NC(=O)c2ccccc2SCc2c(C)noc2C)c1,0.6099,2.1691,-6.25,-8.96
CCOC(=O)C1(C)CCN(C(=O)[C@@H]2C[C@H]2c2ccccc2OC)CC1,0.77,3.0779,-5.79,-7.65
COc1ccc(NC(=O)Cc2ccc(Cl)cc2)cc1S(=O)(=O)N1CCCCC1,0.7695,1.9198,-6.47,-8.79
C[NH+](C)CCN(C(=O)Cc1ccc(Cl)cc1)c1nc2c(S(C)(=O)=O)cccc2s1,0.5954,3.0971,-6.14,-7.91
Cc1c(NC(=O)c2cccnc2N2CCCC2)cccc1[N+](=O)[O-],0.6885,2.0545,-6.11,-8.41
CCc1ccc([C@@H]2COCCN2C(=O)NCCC(=O)NC(C)C)o1,0.8295,3.0455,-5.76,-8.15
O=C(c1ccccc1I)N1CCC[C@H]2CCCC[C@@H]21,0.6833,2.7811,-5.91,-7.39
CC(C)c1[nH+]ccn1[C@@H]1CCCC[C@@H]1C#N,0.7522,4.6772,-5.33,-6.34
C[NH+](CC(=O)NC1CC1)Cc1ccc(Cl)nc1,0.7286,3.8859,-5.36,-6.6
CC[C@@H](C)[C@@H](C)NC(=O)c1ccc(Br)nc1,0.864,2.9329,-5.21,-6.01
COC(=O)[C@H](NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(C)C,0.6177,2.4914,-5.56,-7.09
CCCn1ccc(NCc2cccc(OC)c2OC)n1,0.8437,2.1542,-5.54,-7.52
Cc1ccoc1C(=O)Nc1cccc(COCc2ccco2)c1,0.7424,2.2226,-6.03,-8.9
O=Cc1ccc(Oc2ccc([N+](=O)[O-])c3cccnc23)c(F)c1,0.4145,2.2827,-6.09,-8.58
C[C@H]1CSc2ccccc2N(S(=O)(=O)c2cc(S(N)(=O)=O)ccc2Cl)C1,0.8036,3.043,-6.3,-7.81
O=C1C[C@@H]2C=C[C@H]3C=C(c4ccccc4)[C@@H]1[C@H]32,0.6672,4.0682,-5.44,-6.82
O=c1c2c3c(sc2ncn1[C@H]1CCC[NH+](Cc2ccccc2)C1)CNCC3,0.7234,4.2487,-6.38,-8.89
C=CCNC(=O)N1CC[C@H](c2ccccc2)[C@H](CC)C1,0.8371,2.9846,-5.65,-7.75
CCOc1ccc(S(=O)(=O)N(C)Cc2cnn(C)c2)cc1,0.8135,2.0528,-5.68,-7.33
CC1(C)C(C[NH2+]C[C@]2(C)CCC[NH2+]C2)C1(C)C,0.7213,5.5754,-5.24,-7.3
Cc1nc(-c2c[nH]c(C(=O)Nc3cn[nH]c3)c2)cs1,0.6846,2.6875,-5.76,-8.37
Cc1cc(C)nc(NC(=O)[C@@H]2CSc3nccc(=O)n3C2)n1,0.8315,3.3308,-6.02,-7.88
CCCCn1c(=O)n(C)c(=O)c2c1nnn2CC(=O)Nc1ccc(C)c(C)c1,0.6908,2.4884,-6.3,-8.34
CN(Cc1nccs1)C(=O)[C@H]1C[C@H]1c1ccccc1OC(F)(F)F,0.8183,3.2819,-5.89,-7.34
COc1cc2c(cc1OC)C(=O)N[C@@H](c1cc(Cl)cc(Cl)c1O)N2,0.771,2.9902,-6.27,-7.87
Cc1ccc(CCNC(=O)Nc2cccc(-c3[nH+]ccn3C)c2)cc1,0.739,2.8489,-6.3,-9.27
COC[C@H](NC(=O)Cc1coc(-c2ccc(Cl)cc2)n1)C(N)=O,0.7877,2.7627,-5.84,-8.24
Cc1cnc([C@H](NC(=O)N2CCSC(C)(C)C2)C2CC2)s1,0.9257,3.677,-5.68,-7.07
COc1ccccc1C(=O)Nc1ccc(C(=O)N[C@@H](C)c2ccccc2)cc1,0.6703,2.0707,-6.5,-9.22
C[C@@H]1COc2c(F)c(F)cc3c(=O)c(C(=O)[O-])cn1c23,0.7664,3.613,-5.92,-7.86
NC1=[NH+]C[C@@H]([C@@H]2CCCOC2)N1c1ccc(F)cc1,0.78,4.0198,-5.58,-7.77
C[C@H](NC(=O)c1ccco1)C(=O)N1CC[C@@H]2CCCC[C@@H]2C1,0.9326,3.1287,-5.81,-8.36
COc1ccc(O)c(NC(=S)NC(=O)c2ccc(C)c(C)c2)c1,0.5956,1.9223,-6.0,-7.95
Cn1cnnc1Sc1ccc(C(=O)Nc2nc(-c3ccc(F)c(F)c3)cs2)cc1[N+](=O)[O-],0.3224,2.5634,-6.59,-9.38
COC(=O)c1cccc(N2CCN(Cc3nc(C)c(C)o3)CC2)n1,0.7915,2.3589,-6.01,-8.54
Cc1ccc(Oc2nc3ccccn3c(=O)c2/C=C(\C#N)C(=O)N2CCCCC2)c(C)c1,0.4626,2.6209,-5.99,-8.49
CC(C)(C)N(C(=O)[O-])C1[C@@H]2C[NH+](Cc3ccccc3)C[C@H]12,0.8602,5.0979,-5.7,-7.36
C[C@@H](NS(=O)(=O)c1ccc(Cl)s1)c1ccc(N)cc1,0.8516,2.5859,-5.61,-7.94
CCCCOc1ccccc1NC(=O)c1cnc([C@@H]2CCCO2)s1,0.7537,2.788,-5.81,-7.69
CNS(=O)(=O)c1ccc(C(=O)Nc2cc(CC3CCCCC3)n[nH]2)cc1,0.7208,2.5381,-6.15,-8.91
CCn1nc(C)c2[nH]c(=S)n([C@H](C)[C@H]3CCCO3)c21,0.8793,3.9373,-5.84,-7.62
CCCN(Cc1ccc(C)cc1)C(=O)C[NH+]1CCC(C(=O)NC)CC1,0.7664,3.29,-5.68,-8.07
NC(=O)c1cc(NC(=O)c2ccc(Cl)c(Cl)c2)c(F)cc1F,0.8918,1.9391,-5.98,-9.05
COc1cccc(C[NH+](C)Cc2nc3cc(Cl)ccc3n2C)c1,0.7789,3.442,-6.19,-8.72
CCn1nc(C)c(NC(=O)CCc2ccc(Br)c(C)c2)c1C,0.866,2.1458,-5.85,-8.21
CC(C)OCc1c(C(=O)NCC#Cc2ccccc2)oc2ccccc12,0.7059,2.4318,-6.55,-9.19
CCOc1ccc(C(=O)Nc2ccc3[nH]ccc3c2)cc1OCC,0.7134,1.9355,-6.24,-9.41
CN(CCc1ccncc1)c1cnn(C)c(=O)c1Br,0.8579,2.61,-5.76,-7.9
Cc1cc([N+](=O)[O-])cnc1N1CCC[C@H](c2nncn2C(C)C)C1,0.6323,3.2108,-5.97,-8.31
CC[NH+]1CCC2(CC1)N=C(SCC(=O)Nc1ccc(Cl)cc1)C(c1ccccc1)=N2,0.7474,3.7742,-6.18,-8.27
Cc1ccc(C(=O)N[C@@H](C)c2cn(C)nc2C)cc1[N+](=O)[O-],0.6935,2.6302,-5.8,-8.15
CC[C@@H]1CCCC[C@@H]1[C@@H](C)[C@@H](C)[NH2+]C(C)C,0.7412,4.605,-5.2,-6.11
Cc1ccc([C@@H](O)[C@@H]2CCC[C@H](S(C)(=O)=O)C2)o1,0.9158,3.7341,-5.63,-7.42
CCCN1C/C(=C/c2ccc3c(c2)OCO3)C(=O)/C(=C/c2ccc3c(c2)OCO3)C1,0.7193,2.6852,-6.32,-8.87
CC(C)C[C@@H](C[NH+](C)C)NCc1cc(F)cc(Br)c1,0.7829,3.776,-5.18,-7.27
COC(=O)ON1C(=O)c2ccccc2N[C@H]1c1ccccc1[N+](=O)[O-],0.518,3.1413,-6.26,-8.71
CCC(CC)(NC(=O)N(CCC#N)C1CC1)C(=O)[O-],0.7202,3.324,-5.33,-6.76
COC(=O)c1ccc(NC[C@@H](C)c2nc(-c3ccccc3)no2)nn1,0.6834,2.8631,-6.1,-8.64
COc1ccc(C)cc1[C@H](C)N[C@H](C)C(=O)NCc1ccc(C)cc1,0.8085,2.6169,-5.89,-8.5
C[C@@H](OC(=O)c1ccccc1O)C(=O)Nc1sccc1C#N,0.8443,2.6092,-5.77,-7.63
CCC[C@H](C)n1c(CCCl)nc2c(C)nn(C)c21,0.7808,3.4301,-5.43,-7.74
CCNC(=O)[C@@H]1CC(=O)N(c2ccccc2)C1,0.8503,2.1943,-5.56,-7.38
CCOc1cccc(C(=N)NC(=O)c2cc(C)oc2C)c1,0.6697,2.4929,-5.74,-7.43
O=C1CC[C@@H](C(=O)NCc2cc(Cl)c3c(c2)OCCCO3)N1,0.8808,2.9006,-6.15,-8.05
CC1(C)CN(C(=O)CCc2nc(-c3ccco3)no2)CCO1,0.8578,2.598,-5.74,-8.13
Cc1cc(NC(=O)c2ccc(C(=O)OC(C)(C)C)cc2)no1,0.8805,1.9453,-5.88,-8.4
CC(C)c1ocnc1CS(=O)(=O)[C@H](C)C(=O)N(C)c1ccccc1,0.8001,3.3044,-5.98,-8.03
CN(C)c1ccc(C(=O)NNC(=O)CCC(=O)N2CCN(c3ccc(F)cc3)CC2)cc1,0.668,2.134,-6.31,-8.85
N#CC1=C(NC(=O)c2ccc(N3CCCC3)c([N+](=O)[O-])c2)S[C@@H]2CCC[C@H]12,0.6292,3.427,-5.98,-7.8
CSC[C@H](C)NC(=O)NC[C@H]1Cc2ccccc2O1,0.8676,3.1076,-5.7,-7.94
C[NH+](C)CC(=O)Nc1cccc(Cl)c1Cl,0.824,3.1537,-5.24,-6.28
N#Cc1ccc(NC(=O)[C@H]2CC(=O)N(c3ccc4c(c3)OCCO4)C2)cc1,0.9036,2.623,-6.17,-8.41
Cn1c(=O)c2c(nc(NCc3ccccc3)n2CC(N)=O)n(C)c1=O,0.6501,2.3168,-6.18,-8.28
O=C(NC[C@H]1CCCO1)Nc1ccccc1Oc1ccccc1,0.8831,2.2768,-6.01,-8.6
COc1ccc(CN2C(=S)N(C)C(=O)[C@@H]2CC(=O)Nc2ccc(F)cc2)cc1,0.7546,2.6041,-6.17,-7.43
CC(C)NC(=O)c1cn(Cc2ccccc2)cc(C(=O)N2CCCC[C@H]2c2cccnc2)c1=O,0.6091,2.9003,-6.53,-8.36
O=C(CSc1nnc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)o1)Nc1ccc(Cl)cc1,0.513,2.142,-6.46,-9.0
Cc1cc(C)cc(NC(=O)CNc2cccc([N+](=O)[O-])c2)c1,0.6553,1.9126,-5.92,-8.56
COc1ccccc1CCc1nnc(CCC(=O)N2CCCCC2)o1,0.7731,2.1661,-5.71,-8.35
COc1cc(C)c(NC(=O)c2cc(Br)ccc2I)cc1OC,0.6555,1.9714,-5.89,-8.48
C[C@@H](c1cc2ccccc2[nH]1)N(C)C(=O)c1cnn2ccn(C)c12,0.6305,3.3132,-6.35,-9.03
COc1cc([C@H]2C3=C(C[C@H](C)CC3=O)Nc3ncnn32)cc(OC)c1OC,0.8848,3.6371,-6.13,-8.01
CC[C@@H](NC(=O)CSc1nnc(C2CC2)s1)c1ccc(Cl)cc1,0.7353,2.7316,-5.71,-7.82
CCCn1c(C[C@H](O)CCSC)nc2ccccc21,0.8455,2.7213,-5.46,-7.29
O=C(NCCCn1cncn1)c1ccsc1,0.7924,2.31,-5.23,-7.24
O=[N+]([O-])c1csc([N+](=O)[O-])n1,0.4918,3.5159,-4.95,-5.61
CCCCCC[C@@H](C)n1ccc(N)n1,0.709,2.8396,-4.98,-5.82
O=C([O-])[C@H]1[NH2+]CC[C@H]1c1cccc(Oc2ccccc2)c1,0.8956,3.8636,-6.02,-8.34
N#CCc1ccc(OCc2ccccc2NC(=O)NCc2ccc(F)cc2)cc1,0.61,2.0152,-6.54,-9.79
CCc1c(-c2ccccc2)[n+]([O-])c(-c2ccc(OC)c(OC)c2)c(C)[n+]1[O-],0.5135,2.9083,-6.23,-8.95
CCN(CC)c1ccc(C(=O)Nc2cccc(COC)c2)cc1,0.842,1.816,-5.78,-8.34
CC(C)(C)C1C[NH+]([C@H]2CCCCC[C@H]2[NH3+])C1,0.6102,5.1443,-5.31,-6.28
O=C([O-])[C@H]1CCCCN1C(=O)c1nc(C2CC2)n[nH]1,0.7862,3.5279,-5.63,-6.59
CCOc1ccc2nc(N[C@@H](C)c3ccc(C)o3)sc2c1,0.7372,2.7153,-5.8,-8.97
CC[NH2+]Cc1cc(Nc2cc[nH+]c3cc(Cl)ccc23)ccc1O,0.6302,3.9926,-6.19,-8.89
Cc1cc(C(=O)N[C@H](c2ccccc2)c2cccc(F)c2)on1,0.8002,2.4723,-6.35,-8.93
COc1ccc(/C=C/C(=O)Oc2ccc(Cl)cc2C)c(OC)c1,0.4654,2.0234,-5.73,-8.08
CCc1ccccc1N1C(=O)/C(=C(\C)c2ccc([N+](=O)[O-])cc2)SC1=S,0.3228,2.4803,-6.29,-6.99
C[C@H](CNC(=O)N[C@@H]1[C@@H]2CCO[C@@H]2C1(C)C)Nc1ccccc1,0.7821,3.7436,-5.78,-8.17
COc1ccc(C)cc1[C@@H](C)[NH2+][C@@H](CO)CC(C)(C)C,0.8404,3.9502,-4.76,-6.55
C[NH+]1CCN([C@H](CNC(=O)Nc2ccccc2)c2ccsc2)CC1,0.768,3.595,-5.98,-7.61
CC(C)Oc1ccc([C@@H](O)[C@@H]2CCc3cccnc32)cc1,0.9313,3.0644,-5.94,-8.17
Nn1c(SCC(=O)Nc2cc(C(F)(F)F)ccc2Cl)nnc1-c1ccccc1,0.4734,2.158,-6.28,-8.96
Cc1cc(N)cc(Cl)c1[NH+]1CCC(C)CC1,0.7235,4.099,-5.4,-6.85
C[C@H](CNC(=O)c1ccccc1F)Oc1ccccc1,0.909,2.1217,-5.76,-8.09
CN(C(=O)c1ccc(OC2CC[NH+](CCc3ccccc3)CC2)cc1)[C@H]1CCOC1,0.7627,3.6876,-6.1,-8.62
COc1ccc(C2=NN(c3ccc(F)cc3)C(=O)/C2=C(\C)NCc2ccccc2)cc1,0.5966,2.2204,-6.29,-8.78
COc1ccccc1NC(=S)N/C(=N\c1nc(C)cc(C)n1)N1CCc2ccccc2C1,0.3559,2.6794,-6.44,-9.18
O=C(CN1C(=O)N[C@]2(CCc3ccccc32)C1=O)NC[C@H](c1ccccc1)c1c[nH]c2ccccc12,0.368,3.643,-6.86,-8.73
CC1(C)C(CNc2ccc([N+](=O)[O-])cc2F)C1(C)C,0.6653,2.5668,-5.35,-7.39
Cc1ccc(/C=C2/SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc1[N+](=O)[O-],0.2885,2.3962,-6.27,-6.82
Cc1cc(CCC(=O)NC2CCC2)cc([C@@H]2CCC[NH+]2C)n1,0.8621,4.2039,-5.8,-7.93
COc1ccc(N(CN2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3[C@@H]3C[C@H]23)C(=O)c2ccc(Cl)c(Cl)c2)cc1,0.4455,4.6445,-6.35,-8.6
CC[C@H](C(=O)N1CCC(Cc2nc(C)no2)CC1)n1cccn1,0.8428,3.1508,-5.79,-8.07
COc1ccc(C)cc1NS(=O)(=O)c1ccc2c(c1)NC(=O)CO2,0.8828,2.1558,-6.07,-8.52
COc1ccccc1[C@H](O)CNC(=O)Nc1cc(Cl)c(Cl)cc1Cl,0.6589,2.4935,-6.12,-8.52
O=C(COc1ccccc1)NNC(=O)COc1ccc(Br)cc1,0.7538,1.7296,-5.85,-8.33
COC(=O)Nc1ccc(OCc2ccccc2Cl)cc1,0.9224,1.6122,-5.86,-8.33
Cc1ccc(CN2CCN(C(=O)[C@H]3CCCN(S(C)(=O)=O)C3)CC2)cc1,0.7915,2.463,-5.8,-8.13
CCc1cccc(C(=O)N(Cc2cccnc2)[C@H]2CCS(=O)(=O)C2)c1O,0.8666,2.8643,-6.04,-7.88
Cc1nnc2ccc(N3CCN(Cc4cnc(-c5cccs5)s4)CC3)nn12,0.5276,2.6624,-6.44,-8.99
O=C([O-])c1cc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)ccc1N1CCSCC1,0.7329,2.7882,-6.26,-8.52
C[C@]12CCC(=O)N1[C@@H](C(=O)OCc1cc3c(Cl)cccc3[nH]1)CS2,0.8485,3.5219,-6.12,-8.68
Cc1cccc([C@H]2CCCN2c2cc(C)c([N+](=O)[O-])cn2)c1,0.6355,2.7862,-5.94,-7.63
CCOc1cccc([C@@H]2C(C#N)=C(N)Oc3cc(C)[nH]c(=O)c32)c1OCc1ccc(Cl)cc1,0.5552,3.1061,-6.38,-8.3
C[C@H]1CCC[C@H]1[NH2+]Cc1cn(-c2ccccc2)nc1-c1ccncc1,0.7794,3.7472,-6.32,-8.42
O=C(NC1CCC(CO)CC1)c1nc(C2CC2)n2ccccc12,0.9111,2.4546,-5.87,-8.21
CC(C)Oc1ccc([C@@H](C)NC(=O)N(Cc2cccs2)C2CC2)cc1,0.759,2.6628,-6.03,-7.42
CC(C)[C@@H](NC(=O)c1ccc(F)cc1)C(=O)N[C@@H](C)c1ccc(Br)cc1,0.7341,2.54,-6.13,-8.12
CCCCC(=O)/N=C1/S[C@@H]2CS(=O)(=O)C[C@@H]2N1c1cccc(Cl)c1,0.7948,3.3682,-5.83,-7.25
O=C(/C=C/c1ccc(Br)s1)OCCN1CCOC1=O,0.6073,2.6864,-5.63,-7.31
CC(C)N(Cc1cccnc1)C(=O)NC[C@H]1C[C@@]12CCc1ccccc12,0.8895,3.7889,-6.28,-8.14
[NH3+][C@H]1CCCCC[C@H]1C(=O)NCC1CCCCC1,0.7413,3.4575,-5.49,-6.98
COc1ccc(NC(=O)N2CC[NH+](C(C)C)CC2)cc1C,0.8776,3.2183,-5.63,-7.48
Cc1ccc(CNC(=O)C[NH+]2CCN(CC(=O)N3C[C@@H](C)C[C@H](C)C3)CC2)cc1,0.7218,3.9114,-6.03,-8.34
CC(C)c1nn(C)c(Cl)c1C[NH+](CC(N)=O)Cc1ccccc1,0.7999,3.9208,-5.9,-7.64
C[C@H]([NH2+]Cc1cccc(COc2ccccc2)c1)c1ccc(F)cn1,0.715,3.2109,-6.12,-9.06
NC(=O)[C@@H]1CN(C(=O)N[C@H]2CCN(c3c(F)cccc3F)C2)CCO1,0.8245,3.2404,-6.06,-8.45
CCn1ncc(Br)c1C(=O)NC[C@@H](C)c1ccc(F)cc1,0.8954,2.6989,-5.87,-8.06
C[C@H]1CN(C(=O)c2n[nH]c3ccccc23)[C@H](C)CN1C(=O)OC(C)(C)C,0.8498,3.1697,-6.13,-8.32
NC(=O)c1cc(NC(=O)/C=C\C(=O)[O-])ccc1N1CCOCC1,0.6616,2.6106,-5.57,-7.7
CC[C@@H](CCO)CNC(=O)/C=C/c1c(Cl)cccc1Cl,0.7561,2.8318,-5.36,-7.39
COc1cc(CC[NH2+][C@H]2CCN(Cc3ccccn3)C[C@@H]2C)ccc1O,0.7943,3.7663,-5.64,-8.31
C[NH+](CC(C)(C)C[NH3+])[C@H]1CCCC[C@@H]1C(C)(C)C,0.7616,5.2899,-5.4,-7.22
O=C(Nc1ccc(Cl)c(Cl)c1)N[C@H](c1ccccc1)c1ccccn1,0.6531,2.3829,-6.33,-8.85
Cc1ccncc1NC(=O)N(C)[C@@H](C)c1ccncc1,0.9323,2.7108,-5.68,-7.86
CN(C(=O)c1cncc(-c2ccccc2)c1)c1cccc2ncccc12,0.549,2.0965,-6.69,-9.34
C[C@@](N)(c1cc(F)cc(F)c1)c1ccccc1C(F)(F)F,0.8264,2.8784,-5.89,-7.81
CC(C)(C)NC(=O)NC(=O)C[NH+]1CCC[C@H]1Cc1cccc(F)c1,0.7693,4.1808,-6.07,-8.48
COc1c(C)cc(C(=O)N[C@@H]2CC(=O)N(C3Cc4ccccc4C3)C2)cc1C,0.8901,2.8184,-6.32,-9.06
COC(=O)[C@](NC(=O)Nc1ccc(Cl)cn1)(Oc1ccccc1)C(F)(F)F,0.5899,2.9555,-6.22,-8.62
COc1ccc(-c2nnc(NC(=O)c3ccc(-c4ccccc4)cc3)o2)c(OC)c1,0.5051,2.0058,-6.6,-9.96
