smiles,docking,source,rank
Cln1cc(-c2nnc(-c3cccnc3)nc2-c2ccc(CO)cc2)nc1C1CC1,-8.9,AIEMG,2354
CCN1C(=O)c2c(ncn2Cc2ccc(OC)cc2)N2C1=N[C@@H]1CCC[C@@H]12,-8.9,ChEMBL,2355
CC(C)COc1ccccc1-c1nc2ccc[nH]c-2n1,-8.9,ChEMBL,2356
Cc1ncc(-c2nc(-c3nn(Cc4ccccc4F)c4ncccc34)nc3c2C(C)(C)C(=O)N3)s1,-8.9,ChEMBL,2357
CC1(C(=O)NC2CC2)C(=O)Nc2nc(-c3nn(CCC(F)(F)F)c4ncccc34)ncc21,-8.9,ChEMBL,2358
CCCc1nc(C)n2c(O)nc(-c3ccccc3OCC)nc12,-8.9,ChEMBL,2359
CCNC(=O)c1ccc(N2N=C(c3ccccc3)CC2c2ccc(OC)cc2)cc1,-8.9,ChEMBL,2360
[P@@]1=NC[C@H](c2cccc(S(=O)(=O)N3CCCC3)c2)N(Cc2ccc3[nH]c(=O)[nH]c3c2[O-])C1,-8.9,AIEMG,2361
CCOc1ccccc1-c1nc(O)c2nnc(C3CCCC3)n2n1,-8.9,ChEMBL,2362
[C@@]1(CNc2nc3ccccc3c(=O)[nH]2)CCCC1=C([O-])C(=O)Nc1ccccc1,-8.9,AIEMG,2363
[N+]=C[C@H]1CC=CC[C@H]1C(=O)N1CCC[C@@H](C(=O)c2cccc(F)c2)C1,-8.9,AIEMG,2364
[C@@]Oc1cccc(C(=O)N2CCN([C@@H](c3ccc(C)cc3)n2)c2ccccc2)c1,-8.9,AIEMG,2365
CN(C)CCNc1nc(Nc2cccc(S(=O)(=O)N3CCN(C)CC3)c2)nc2ccccc12,-8.9,ChEMBL,2366
[P@@](C1CC(c2ccccc2)[C@@H]1C(=O)c1ccccc1)c1ccccc1,-8.9,AIEMG,2367
CCCCn1c2c(c3c(OC)cc(OC)cc31)CCn1c-2nc2ccccc2c1=O,-8.9,ChEMBL,2368
CCOc1ccccc1-c1nc(O)c2nnn(C3CCCC3)c2n1,-8.9,ChEMBL,2369
[N+]n1cnnc1SCc1nc2ccccc2c(=O)n1-c1ccc(F)cc1,-8.9,AIEMG,2370
CCCOCCn1c(=O)c(NCC(=O)N(C)C)nc2ncc(-c3ccc(OC)nc3)cc21,-8.9,ChEMBL,2371
[C@H]1c2ccc(C(=O)N3CCC[C@@H]3c3nc4ccccc4[nH]3)cc2S1,-8.9,AIEMG,2372
COCCc1ccc(-c2c(C)nc3c(N4CCOCC4)ccnn23)cn1,-8.9,ChEMBL,2373
CCCOc1ccc(NS(C)(=O)=O)cc1-c1nc(CC)c(CC)c(=O)[nH]1,-8.9,ChEMBL,2374
[C@H](C(=O)N1CCC(/C(c2ccccc2)C2CCCC2)S1)c1ccccc1,-8.9,AIEMG,2375
CCCOCCn1c(=O)c(N2CCN(CCO)CC2)nc2cnc(-c3ccc(OC)nc3)cc21,-8.9,ChEMBL,2376
CCCOCCn1c(=O)nc(N[C@@H]2CCCC[C@H]2C(=O)O)c2nnc(-c3ccc(OC)nc3)cc21,-8.9,ChEMBL,2377
OCCCCCNc1nc(-c2ccccc2)nc2ccccc12,-8.9,ChEMBL,2378
[N+]1=CCN(c2nc(C[NH+]3CCCCC3)c3ccc(Cl)cc3n2)CC1,-8.9,AIEMG,2379
CCCOCCn1c(=O)nc(N[C@H](C)C(=O)O)c2nnc(-c3ccc(OC)nc3)cc21,-8.9,ChEMBL,2380
CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NC(CO)(CO)CO)n1,-8.9,ChEMBL,2381
[C@@]=C1c2ccccc2C(=O)N1c1ncccc1C,-8.9,AIEMG,2382
Cc1noc(C)c1-c1ccc2nc(NCCN3CCOCC3)c(=O)n(CC3CCCCC3)c2n1,-8.9,ChEMBL,2383
COc1ccc(CNc2c(CO)cnc3c(N4CCOCC4)cc(C#N)cc23)cc1Cl,-8.9,ChEMBL,2384
COc1ccc2c(-c3cc(OC)c(OC)c(OC)c3)c(CO)c(CO)cc2c1,-8.8,ChEMBL,2385
COc1ncc(CNc2nc(N3CC4CC4C3)ncc2C(=O)NCc2ncccn2)cc1Cl,-8.8,ChEMBL,2386
CN1C(=O)c2c(nn(Cc3ccc(-c4ccccn4)cc3)c2Nc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12,-8.8,ChEMBL,2387
COc1cc(C)c2nc3[nH]nc(C)c3c(CN3CCCOCC3)c2c1,-8.8,ChEMBL,2388
CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(Cc3nccn3C)c(CC)c2n1,-8.8,ChEMBL,2389
COc1cc([S+](C)[O-])ccc1-c1nc2cccnc2[nH]1,-8.8,ChEMBL,2390
CCCOCCn1c(=O)c(NC[C@H](C)O)nc2ncc(-c3ccc(OC)nc3)cc21,-8.8,ChEMBL,2391
CCCOCCn1c(=O)c(NCCN2CCOCC2)nc2ncc(-c3ccc(OC)nc3)cc21,-8.8,ChEMBL,2392
CCCOCCn1c(=O)c(NCCN2CCOCC2)nc2ccc(-c3ccc(OC)nc3)cc21,-8.8,ChEMBL,2393
c1c[nH]c2nc(-c3ccccc3OCC3CC3)nc-2c1,-8.8,ChEMBL,2394
CCCOCCn1c(=O)c(NCC(N)=O)nc2cnc(-c3ccc(OC)nc3)cc21,-8.8,ChEMBL,2395
CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(CC)c(Br)c(=O)[nH]1,-8.8,ChEMBL,2396
COc1ccc2c3c(n(CCC(C)C)c2c1)-c1nc2ccccc2c(=O)n1CC3,-8.8,ChEMBL,2397
CCc1ccc([C@H]2c3[nH]c4ccccc4c(=O)c3CN2c2ncc(-c3ccccn3)cn2)o1,-8.8,ChEMBL,2398
COc1ccc(Cn2c(=O)ccc3ccc(-c4ccncc4)cc32)cc1,-8.8,ChEMBL,2399
COc1ncc(CNc2c(CO)cnc3c(C4CC4)cc(C#N)cc23)cc1Cl,-8.8,ChEMBL,2400
CCOc1ccc([C@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCc4ccccn4)C(=O)N23)cc1,-8.8,ChEMBL,2401
CCCOc1ccc(N(C)C)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1,-8.8,ChEMBL,2402
COc1ccc(C(C)Nc2nnc(Cl)c3ccc(C#N)cc23)cc1Cl,-8.8,ChEMBL,2403
CCCOc1ccc(N)cc1-c1nc(CC)c(CC)c(=O)[nH]1,-8.8,ChEMBL,2404
CCc1nn(CCOCC(F)(F)F)c2c(Nc3cccc(C)n3)nc(N3CCNCC3)nc12,-8.8,ChEMBL,2405
COc1ccc(CNc2nc(OCc3ccccn3)ncc2C(=O)NCCCCO)cc1Cl,-8.8,ChEMBL,2406
Cn1c(C#N)ccc1-c1nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc2c1C(C)(C)C(=O)N2,-8.8,ChEMBL,2407
CCN1C(=O)c2c(nc(Br)n2Cc2ccc(OC)cc2)N2C[C@@H](Cc3ccccc3)N=C12,-8.8,ChEMBL,2408
CCN1CC(=O)N2[C@H](c3ccc(Cl)cc3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,-8.8,ChEMBL,2409
CCOc1ccccc1-c1nc(O)c2nc3ccc(C#N)cn3c2n1,-8.8,ChEMBL,2410
CCCc1nn(C)c2c(O)nc(-c3cc(C(C)=O)ccc3OCC)nc12,-8.8,ChEMBL,2411
CCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(Cc3nccn3C)c(CC)c2n1,-8.8,ChEMBL,2412
CCc1nn(CCOCC(F)(F)F)c2c(Nc3ccncn3)nc(N3CCN[C@H](C)C3)nc12,-8.8,ChEMBL,2413
CCCOCCn1c(=O)c(NCC(=O)NC)nc2cnc(-c3ccc(OC)nc3)cc21,-8.8,ChEMBL,2414
COc1ccc(CNc2nc(OCc3ccccn3)ncc2C(=O)NCCCO)cc1Cl,-8.8,ChEMBL,2415
CCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CN(C)C3)c(CC)c2n1,-8.8,ChEMBL,2416
CCCOCCn1c(=O)c(N2CCN(CC(C)(C)O)CC2)nc2cnc(-c3ccc(OC)nc3)cc21,-8.8,ChEMBL,2417
CCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CCNCC3)c(CC)c2n1,-8.8,ChEMBL,2418
CCCOCCn1c(=O)c(N2CCN(C[C@@H](C)O)CC2)nc2cnc(-c3ccc(OC)nc3)cc21,-8.8,ChEMBL,2419
CCOc1ccccc1-c1nc(O)c2ncn(C3CC3)c2n1,-8.8,ChEMBL,2420
COc1cc2nc(Nc3ccc(S(N)(=O)=O)cc3)nc(NCC(C)C)c2cc1OC,-8.8,ChEMBL,2421
COc1ccc(CNc2nc(N3CC4CC4C3CO)ncc2C(=O)NCc2ccccn2)cc1Cl,-8.8,ChEMBL,2422
[N+]=C(c1cccc(C(F)(F)F)c1)N1CCN(C(=O)c2ccc(=O)[nH]n2)CC1,-8.8,AIEMG,2423
CCCOc1ccccc1-c1nc(O)c2c(C)csc2n1,-8.8,ChEMBL,2424
CCCOc1ccccc1-c1nc(O)c2c(C)snc2n1,-8.8,ChEMBL,2425
Fc1cccc2c1NC(=O)/C[C@H]2c1cc([N+](=O)[O-])ccc1C1CCOCC1,-8.8,AIEMG,2426
[N+]1=Nc2c(s1)[C@@H](C(=O)N1CCOCC1)C1=C(C[C@H](c3ccco3)C1)[C@@H]2c1ccco1,-8.8,AIEMG,2427
[N+]([O-])Cc1ccccc1C(=O)N1CCC2(CC1)NC(=O)N(c1ccc(Cl)c(Cl)c1)C2,-8.8,AIEMG,2428
COc1cc(-c2cccnc2)cc2c1nc(C)c1c(C)nc(-c3cccnc3)n12,-8.8,ChEMBL,2429
CCN1C(=O)[C@@H]2Cc3c([nH]c4ccccc34)[C@H](c3ccc(Cl)c(Cl)c3)N2C1=O,-8.8,ChEMBL,2430
Cc1nc2c(-c3ccccc3)nnc(O)n2c1C,-8.8,ChEMBL,2431
COc1ccc(COc2nc(N3CC4CC4C3)ncc2C(=O)NCc2ncccn2)cc1Cl,-8.8,ChEMBL,2432
CCCc1n[nH]c2c(=O)[nH]c(-c3ccccc3)nc12,-8.8,ChEMBL,2433
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCCO)ccc3OCC)nc12,-8.8,ChEMBL,2434
CCCOc1ccccc1-c1nc(O)c2scc(C)c2n1,-8.8,ChEMBL,2435
CCCOCCn1c(=O)nc(N2CCC(O)CC2)c2nnc(-c3ccc(OC)nc3)cc21,-8.8,ChEMBL,2436
CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CNC3)c(CC)c2n1,-8.8,ChEMBL,2437
CCc1ccc(CNc2ncnc3c(OC)c(OC)c(OC)cc23)cc1,-8.8,ChEMBL,2438
CCOc1ccccc1-c1nc(O)c2ncn(C3CCC3)c2n1,-8.8,ChEMBL,2439
CCN1C(=O)c2c(nc(C#Cc3ccccc3)n2Cc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12,-8.8,ChEMBL,2440
CN(C)CCNc1nc(Nc2cccc(S(N)(=O)=O)c2)nc2ccccc12,-8.7,ChEMBL,2441
CCCOCCn1c(=O)c(NCC(=O)N(C)C)nc2cnc(-c3ccc(OC)nc3)cc21,-8.7,ChEMBL,2442
CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(C(F)(F)F)cc(=O)[nH]1,-8.7,ChEMBL,2443
CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)O)cnc21,-8.7,ChEMBL,2444
CCCOCCn1c(=O)c(N2CCN(CCCO)CC2)nc2cnc(-c3ccc(OC)nc3)cc21,-8.7,ChEMBL,2445
CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(Cc3ccccn3)c(CCC)c2n1,-8.7,ChEMBL,2446
COc1cccc2c1C(=O)N1CCc3c([nH]c4cccc(OC)c34)[C@@H]1C2C,-8.7,ChEMBL,2447
CCC[C@H]1CNCc2c1[nH]c(=O)c(C#N)c2N1CCC2(CC1)CC2,-8.7,ChEMBL,2448
COc1ccc(COc2nc(N3CC4CC4C3)ncc2C(=O)NCc2cnc(C)cn2)cc1Cl,-8.7,ChEMBL,2449
COc1cc2cncc(Cc3nc4c(c(=O)n(C)c(=O)n4CC(C)C)n3C)c2cc1OC,-8.7,ChEMBL,2450
CN1C(=O)c2c(nc(Cc3ccccc3)n2Cc2ccccc2)N2CC3(CCCC3)N=C12,-8.7,ChEMBL,2451
COc1cccc2c1C(=O)N1CCc3c([nH]c4ccccc34)[C@@H]1N2C,-8.7,ChEMBL,2452
CCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CN(C)C3)c(CCC)c2n1,-8.7,ChEMBL,2453
CCOC(=O)COCCNC(=O)c1cccc(COc2cc(O)c(C(C)=O)cc2CC)n1,-8.7,ChEMBL,2454
CCCOCCn1c(=O)c(NC[C@@H](C)O)nc2ncc(-c3ccc(OC)nc3)cc21,-8.7,ChEMBL,2455
CCc1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(CC)C(=O)N23)s1,-8.7,ChEMBL,2456
CC(C)c1nn2ccccc2c1-c1ccc(=O)[nH]n1,-8.7,ChEMBL,2457
COc1ccc(CNc2nc(N3CCCC[C@H]3CO)ncc2C(=O)NCc2ccccn2)cc1Cl,-8.7,ChEMBL,2458
CCN1C(=O)[C@@H]2Cc3c([nH]c4ccccc34)[C@H](c3ccc(Cl)cc3Cl)N2C1=O,-8.7,ChEMBL,2459
CCc1ccc(C2c3[nH]c4ccccc4c(=O)c3CN2c2ncc(-c3ccccn3)cn2)o1,-8.7,ChEMBL,2460
CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CCN(CC)CC3)c(CC)c2n1,-8.7,ChEMBL,2461
CCCOCCn1c(=O)nc(N2CCC(CC(=O)O)CC2)c2nnc(-c3ccc(OC)nc3)cc21,-8.7,ChEMBL,2462
CCc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CC)C(=O)N23)o1,-8.7,ChEMBL,2463
CCCOc1ccccc1-c1nc2c(c(C)nn2CC(F)(F)F)c(=O)[nH]1,-8.7,ChEMBL,2464
CCc1nn(CCOCC(F)(F)F)c2c(Nc3ccncn3)nc(N3CCNCC3)nc12,-8.7,ChEMBL,2465
CCN1C(=O)c2c(nc(C#N)n2Cc2ccc(OC)cc2)N2C1=N[C@@H]1CCC[C@@H]12,-8.7,ChEMBL,2466
CCc1nn(CCOCC(F)(F)F)c2c(Nc3ccccn3)nc(N3CCNCC3)nc12,-8.7,ChEMBL,2467
CCOC(=O)c1cnc2ccc(C#N)cc2c1NCc1ccc(OC)c(Cl)c1,-8.7,ChEMBL,2468
Oc1ccccc1-c1nc2ccc[nH]c-2n1,-8.7,ChEMBL,2469
CN1C(=O)c2[nH]c(C#Cc3ccccc3)nc2N2C1=N[C@@H]1CCC[C@@H]12,-8.7,ChEMBL,2470
CCCOc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)O)cc1-c1nc(CC)c(CC)c(=O)[nH]1,-8.7,ChEMBL,2471
COc1ccc(CNc2c3c(nc4ccc(C#N)cc24)CCN(C(C)=O)C3)cc1Cl,-8.7,ChEMBL,2472
CCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CN(C(C)C)C3)c(CC)c2n1,-8.7,ChEMBL,2473
CC1(C)C(=O)Nc2nc(-c3nn(Cc4ccccc4F)c4ncccc34)nc(CNS(C)(=O)=O)c21,-8.7,ChEMBL,2474
CCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CCN(CC)CC3)c(CC)c2n1,-8.7,ChEMBL,2475
[C@]1(c2cc(C(F)(F)F)ccc2N=C(C#N)C#N)CCCN(S(=O)(=O)c2ccccc2)C1,-8.7,AIEMG,2476
[N+]1=C[C@H]2c3ccccc3[C@@H]1C(=O)N2CCC[NH+]1CCCC[C@H]1c1ccccc1,-8.7,AIEMG,2477
[P@@]1CCC(Nc2ccccc2[N+](=O)[O-])=C1CC1(c2ccc(Cl)cc2)CC1,-8.7,AIEMG,2478
[NH2+][C@]1(CNS(=O)(=O)c2cccc(F)c2)Cc2ccccc2C(=O)N1C(c1ccccc1)c1ccccc1,-8.7,AIEMG,2479
[N+]c1ccc(S(=O)(=O)N2CCOCC2)nc1N[C@@H]1C(=O)NCC2(CCCCC2)N1,-8.7,AIEMG,2480
CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CN(C)C3)c(CC)c2n1,-8.7,ChEMBL,2481
[N+]([O-])=C1\C(=N/C(=O)c2cn(C3CCCCC3)nc2-n2c(C)cc(=O)[nH]2)N=C1O,-8.7,AIEMG,2482
OCc1ccc(-c2nn(Cc3ccccc3)c3ccccc23)o1,-8.7,ChEMBL,2483
COc1cc(C)c2nc3[nH]nc(C)c3c(NC3CCOCC3)c2c1,-8.7,ChEMBL,2484
[N+]=C/C=C\C(=O)OC[C@@H]1c2ccccc2C(=O)N1c1ccccc1,-8.7,AIEMG,2485
CCCOCCn1c(=O)c(NC[C@@H](C)O)nc2cnc(-c3ccc(OC)nc3)cc21,-8.7,ChEMBL,2486
CCCOCCn1c(=O)c(N[C@H](C)CO)nc2ncc(-c3ccc(OC)nc3)cc21,-8.7,ChEMBL,2487
CCCOCCn1c(=O)c(N[C@@H](C)CO)nc2cnc(-c3ccc(OC)nc3)cc21,-8.7,ChEMBL,2488
CCCOCCn1c(=O)c(N[C@H](CC)CO)nc2cnc(-c3ccc(OC)nc3)cc21,-8.7,ChEMBL,2489
CCCOCCn1c(=O)c(N[C@H]2CC[C@H](O)CC2)nc2cnc(-c3ccc(OC)nc3)cc21,-8.7,ChEMBL,2490
COc1ccc(C2CC(c3ccccc3)=NN2c2ccc(C(=O)O)cc2)cc1F,-8.7,ChEMBL,2491
CCCOCCn1c(=O)c(N[C@@H](C)CO)nc2ncc(-c3ccc(OC)nc3)cc21,-8.7,ChEMBL,2492
COc1ccc(CNc2c(CO)cnc3c(C4CC4)cc(C#N)cc23)cc1Cl,-8.7,ChEMBL,2493
CCCOCCn1c(=O)c(NCC(=O)O)nc2ncc(-c3ccc(OC)nc3)cc21,-8.7,ChEMBL,2494
CCOC(=O)c1cc2c(cn1)[nH]c1ccccc12,-8.7,ChEMBL,2495
COc1cc(OC)c2nc(C)c3c(C)nc(-c4cccnc4C)n3c2c1,-8.6,ChEMBL,2496
COc1cc2c(NCc3ccncc3)ncnc2c(OC)c1OC,-8.6,ChEMBL,2497
COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(Cl)c(Cl)c2)N1,-8.6,ChEMBL,2498
CCCOCCn1c(=O)c(N[C@H](C)CO)nc2cnc(-c3ccc(OC)nc3)cc21,-8.6,ChEMBL,2499
COc1cc(OC)c2nc(C)c3c(C)nc(-c4cnccc4C)n3c2c1,-8.6,ChEMBL,2500
COc1cc(C)c2nc3[nH]nc(C)c3c(CN3CCOC(CO)C3)c2c1,-8.6,ChEMBL,2501
CCN1C(=O)c2c(nc(N)n2Cc2ccc(O)cc2)N2C1=N[C@@H]1CCC[C@@H]12,-8.6,ChEMBL,2502
COc1ccc(CNc2nc(N3CCCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,-8.6,ChEMBL,2503
CCN1C(=O)C2C(N=C(OC)N2Cc2ccc(OC)c(Cl)c2)N2C[C@@H](Cc3ccccc3)N=C12,-8.6,ChEMBL,2504
CCc1nn(CCOCC(F)(F)F)c2c(Nc3ccncn3)nc(N(C)C3CCN(C)CC3)nc12,-8.6,ChEMBL,2505
CCCc1nc(-n2nc(Cc3ccccc3F)c3ccccc32)nc2c1C(C)(C)C(=O)N2,-8.6,ChEMBL,2506
CCN1C(=O)c2c(nc(OC)n2Cc2ccc(O)c(C#N)c2)N2C[C@@H](Cc3ccccc3)N=C12,-8.6,ChEMBL,2507
CCN1C(=O)c2nc(C#Cc3ccccc3)n(Cc3ccccc3)c2N2C[C@@H](Cc3ccccc3)N=C12,-8.6,ChEMBL,2508
CCOC(=O)C#Cc1nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc2c1C(C)(C)C(=O)N2,-8.6,ChEMBL,2509
CCc1cc(C(C)=O)c(O)cc1OCc1cncc(C(=O)NCCCCCCCCC(=O)O)n1,-8.6,ChEMBL,2510
COc1ccc(CNc2c(CO)cnc3c(NC4CC4)cc(C#N)cc23)cc1Cl,-8.6,ChEMBL,2511
Oc1nnc(C2CCCCC2)c2nc(Br)c(Br)n12,-8.6,ChEMBL,2512
CCCOCCn1c(=O)c(NC[C@H](C)O)nc2cnc(-c3ccc(OC)nc3)cc21,-8.6,ChEMBL,2513
CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(C(C)C)c(C)c(=O)[nH]1,-8.6,ChEMBL,2514
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(N)(=O)=O)sc3OCC)nc12,-8.6,ChEMBL,2515
CCCOCCn1c(=O)c(NCC(=O)O)nc2cnc(-c3ccc(OC)nc3)cc21,-8.6,ChEMBL,2516
CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(CC(C)C)cc(=O)[nH]1,-8.6,ChEMBL,2517
CCCOCCn1c(=O)nc(NCCO)c2nnc(-c3ccc(OC)nc3)cc21,-8.6,ChEMBL,2518
CCc1cc(C#N)cc2c(NCc3ccc(OC)c(Cl)c3)c(CO)cnc12,-8.6,ChEMBL,2519
COc1ccc(CNc2ncnc3c(OC)c(OC)c(OC)cc23)cc1OC,-8.6,ChEMBL,2520
CCc1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(C)CC(=O)N23)s1,-8.6,ChEMBL,2521
COCCCc1nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc2c1C(C)(C)C(=O)N2,-8.6,ChEMBL,2522
COc1ccc(CNc2nc(N3CC4CC4C3)ncc2C(=O)NCCN2CCOCC2)cc1Cl,-8.6,ChEMBL,2523
Oc1nnc(-c2ccccc2)c2nc(Cl)c(Cl)n12,-8.6,ChEMBL,2524
CCCOCCn1c(=O)nc(NCCN2CCOCC2)c2cnc(-c3ccc(OC)nc3)cc21,-8.6,ChEMBL,2525
COc1ccc(CNc2c(CO)cnc3ccc(C#N)cc23)cc1Cl,-8.6,ChEMBL,2526
CCCOCCn1c(=O)nc(N2CCC(C(=O)O)CC2)c2nnc(-c3ccc(OC)nc3)cc21,-8.6,ChEMBL,2527
CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(CCC)cc(=O)[nH]1,-8.6,ChEMBL,2528
Cc1nn(CCOCC(F)(F)F)c2c(Nc3ccncn3)nc(N3CCN[C@@H](C)C3)nc12,-8.6,ChEMBL,2529
c1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1,-8.6,ChEMBL,2530
COc1ccc(-c2oc3c(CC=C(C)C)c(OCCO)cc(O)c3c(=O)c2OCCO)cc1,-8.6,ChEMBL,2531
CCCOc1ccccc1-c1nc2c(c(C)nn2C(C)(C)C)c(=O)[nH]1,-8.6,ChEMBL,2532
[C@@]n1c(OCc2ccccc2)nc2ncnc(Nc3cccc(S(=O)(=O)N(C)C)c3)c21,-8.6,AIEMG,2533
Fc1cc(/N=C(\NCc2nc(-c3ccco3)cs2)c2ccccc2)cs1,-8.6,AIEMG,2534
[C@H]1CCN(C(=O)c2cccc3c2NC(N)(c2ccccc2)N(C)[C@@H]3O)c1=O,-8.6,AIEMG,2535
[N+]1=C2CCN(CCCCOc3ccccc3)C(=O)[C@H]2[C@@H]2c3ccccc3C(=O)N12,-8.6,AIEMG,2536
[N+]1=C[C@@H]([C@@H]2NC(=O)C[NH+]=C2c2ccc(F)cc2F)N=N1,-8.6,AIEMG,2537
COc1ccc(CNc2nc(N3CCO[C@H](CO)C3)ncc2C(=O)NCc2ccccn2)cc1Cl,-8.6,ChEMBL,2538
CCCOCCn1c(=O)c(NCC(=O)N(C)C)nc2ccc(-c3ccc(OC)nc3)nc21,-8.6,ChEMBL,2539
CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)N(CC)CCCCCCCCC(N)=O)n1,-8.6,ChEMBL,2540
CCc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CC)C(=O)N23)s1,-8.6,ChEMBL,2541
CCCCN1C(=O)[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccoc3)N2C1=O,-8.6,ChEMBL,2542
CCCNc1ccccc1-c1nc2ccc[nH]c-2n1,-8.6,ChEMBL,2543
CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)NC[C@@H]3CCCO3)cnc21,-8.6,ChEMBL,2544
NOc1ccc2c(c1)OCC[C@@H]2NC(=O)N1CCC[C@@H](Nc2ccc(F)cc2)C1,-8.6,AIEMG,2545
COC(=O)c1cc2c(cn1)[nH]c1ccccc12,-8.6,ChEMBL,2546
CCc1nn(CCOCC(F)(F)F)c2c(Nc3ccncn3)nc(N3CCOCC3)nc12,-8.6,ChEMBL,2547
CCN1C(=O)c2c(nc(C#Cc3ccccc3)n2Cc2ccc(O)cc2)N2C1=N[C@@H]1CCC[C@@H]12,-8.6,ChEMBL,2548
CCCN1CC[C@@H](N2CC(=O)N3[C@H](c4ccc5c(c4)OCO5)c4[nH]c5ccccc5c4C[C@@H]3C2=O)C1,-8.6,ChEMBL,2549
CCc1ccc(C2c3[nH]c4ccccc4c(=O)c3CN2c2ncccn2)o1,-8.6,ChEMBL,2550
CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NC(Cc2c[nH]cn2)C(=O)OC)n1,-8.6,ChEMBL,2551
COc1cc(CNc2c(CO)cnc3c(C4CC4)cc(C#N)cc23)ccn1,-8.6,ChEMBL,2552
CCCCOc1ccccc1-c1nc2ccc[nH]c-2n1,-8.6,ChEMBL,2553
CC(C)C1=NN(c2ccc(C(=O)O)cc2)C(c2cccc([N+](=O)[O-])c2)C1,-8.6,ChEMBL,2554
CCCCCOc1ccccc1-c1nc2ccc[nH]c-2n1,-8.6,ChEMBL,2555
CCCOCCn1c(=O)c(NCCN2CCOCC2)nc2cnc(-c3ccc(OC)nc3)cc21,-8.6,ChEMBL,2556
CCOCCn1nc(CC)c2nc(NCC3CCNCC3)nc(Nc3cc(C)ccn3)c21,-8.6,ChEMBL,2557
CCN1C(=O)[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc(Cl)c(Cl)c3)N2C1=O,-8.6,ChEMBL,2558
CCCOCCn1c(=O)c(NCCO)nc2cnc(-c3ccc(OC)nc3)cc21,-8.5,ChEMBL,2559
CCc1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(CC)C(=O)N23)o1,-8.5,ChEMBL,2560
CCCSc1ccccc1-c1nc2ccc[nH]c-2n1,-8.5,ChEMBL,2561
CCOc1cc2cc(CO)c(CO)c(C3=CCN(CCOC)C(=O)C3)c2cc1OC,-8.5,ChEMBL,2562
COCCN1CC=C(c2c(CO)c(CO)cc3cc(OC)c(OC)cc23)CC1=O,-8.5,ChEMBL,2563
CCCn1nnc2c(O)nc(-c3ccccc3OCC)nc21,-8.5,ChEMBL,2564
CCc1nn(CCOCC(F)(F)F)c2c(Nc3ccc(F)cc3)nc(N3CCNCC3)nc12,-8.5,ChEMBL,2565
Cc1nn(CCOCC(F)(F)F)c2c(Nc3ccncn3)nc(N3CCN[C@H](C)C3)nc12,-8.5,ChEMBL,2566
