smiles,egfr,her2,qed,sa,source
CC1=CC(C2(C(C)S)NC=CC2=O)=C(C2=C(C)OC(NC(C)C)=C(C)O2)C(=O)C1C,-7.8,-7.8,0.5782,5.3604,seed123
CCNC(C1=CC=C(c2ncncn2)C(C)N1C(=O)NN)N(C)C1=CCCC1,-7.8,-7.8,0.2937,4.7129,seed123
C=CN1C(c2c(C(C)=O)cc(C)c(C)c2F)=C(OC)C=C(C2=CCCC2)C1N,-7.8,-7.8,0.7475,4.1603,seed123
COCC(C)(C)NC1=CC(N)C(N)(C(N)=O)C(C2(F)C=CCC=C2)=C1C,-7.8,-7.8,0.5237,5.007,seed123
CCC1=C(N2C=C3C=CC=C3C(=O)C2CC)C=NC(OC(=O)C=O)=C1C,-7.8,-7.8,0.4605,4.196,seed123
O=CC1=CC2=C(c3ccccc3)C(O)(N3CCC=N3)C(Cl)(C=O)OC2=C(O)N1,-7.8,-7.8,0.5161,4.9186,seed123
CC1=CC(C2=CCC=C2)=CNC1(CN)C1=CC(N)(C(N)(N)F)C=CC1=O,-7.8,-7.8,0.3631,5.2048,seed123
CCc1c(S)c(O)c(Cl)c(N(CC)C2=CCNC2)c1Cc1cccc(N)c1,-7.8,-7.8,0.4266,3.6028,seed123
CNC(=O)C1=C(C(C)=O)C(C)=C(C2=C(C=O)C(OC)=C(C(N)=O)C=C2)N1,-7.8,-7.7,0.532,2.9741,seed123
CC1=NC(C)=C(C)C(N(C)CN(C)C)=C1C1=C(CN)C=C(C(N)=O)C=C1,-7.7,-7.7,0.7756,3.0073,seed123
CCNC1=C(C=O)C(F)=CC2(Cl)C(C)(N)C(C3(N)C=C(N)NC3)=CCC12C,-7.7,-7.7,0.2756,5.5765,seed123
CNCC1=C(C)C2=CC(C)=C3SCC(F)=C3C2(CO)C=C1C(=O)CC(N)O,-7.7,-7.7,0.5156,5.1172,seed123
Cc1cc(C2(C=O)C(ON(C)CO)=C(F)C=NN2C2=CCCC2)ccc1N,-7.7,-7.7,0.3437,4.5905,seed123
CCC12SC1C(N)(NC1=C(C)C(C)=C(C)C(N=O)=C1)C(=O)C(OC)=C2C,-7.7,-7.7,0.4612,4.921,seed123
CC(=O)C1=C(NC=O)OC(CN)(CC2=C(N(C(C)=O)C(=O)C(N)=O)CN=C(C(C)C=O)C2=O)C1,-7.5,-7.9,0.2486,5.1043,seed123
CC1(C(O)C2=C(F)N=C(C3=CNC=CN3)C(F)(C=O)S2)CC=CC=C1S,-7.7,-7.7,0.3336,5.8247,seed123
CSC1=C(C2=NC(C(N)O)=C(O)C=C2C)C(N)=C(C2=CC=CC=C2)N=N1,-7.7,-7.7,0.4073,3.549,seed123
NC1=CC=C(N2CC=CC(C(=O)C=O)=C2C(=O)C2=C(N)NC=C2)C(F)=C1,-7.7,-7.7,0.3244,3.5056,seed123
CC1=CN(C=O)C(C2(C=O)N(C)C(NC(=O)CN)C=CN2C2C=CCC2)=C2CC=CC=C12,-7.7,-7.7,0.4818,5.5147,seed123
CNc1c(N)cncc1OC(C)(C1=CC(C)(NC)C(C2=CCCC2F)=CO1)N(CN)[SH]=O,-7.7,-7.7,0.275,5.7322,seed123
CNC1=C(N(C2=CCC=CN2)C2=C(O)C(C3=C(N)C(S)=CC(O)=C3)=C(CF)C(C=O)=C2C)OC=CN1,-8.3,-7.0,0.1283,4.6879,seed123
CNC1=C(C(F)(S)NC)C(O)=C(S)C(C2=CC=C(C)CC2=CC2=C(Cl)OC(N)=C(NCN)N2)=C1Cl,-7.6,-7.7,0.1394,5.2302,seed123
CCC1=NC(C(C=O)=NC2=C(F)C(C=O)=C(N)C(O)=C2C=O)=C(C)C=C1,-7.7,-7.6,0.3539,3.689,seed123
CCc1c(N)cccc1C1(C)C=C(Cl)C(NC)(N(C)C2(O)CC=CC2)C(Cl)=C1,-7.6,-7.6,0.3776,4.2187,seed123
CNC1=C(C)C2=C(C)C(C)=C(C3=CC(N)NCS3)C(C)(CN)C2(F)CC1,-7.6,-7.6,0.6073,5.3648,seed123
CC1=C(C2(C)C=CCC2)OC(CN)(N2C=CC=CC2)C(c2ccccc2)=C1CN,-7.6,-7.6,0.7444,4.6318,seed123
CC=C(O)C1=C(F)C(C2=C(CN(C)CC)CC(Cl)=C2)=C(CC)C(O)=C1C,-7.6,-7.6,0.6364,3.7427,seed123
CC(=N)C1(OC2C=NC=CN2)C(N)=C(N)C(C2=CC=CC(N)=C2)=CC1C,-7.6,-7.6,0.415,5.0801,seed123
CNC1=C(C(=O)C(C)=O)C(C(N)=O)=CC(C2(O)C=CC(CO)=CN2)=C1S,-7.6,-7.6,0.234,4.4273,seed123
CNC1=C(C2=CNC(C)=C(C3=CC(=O)C(S)=NC3(O)C=O)S2)C(C)=CN1,-7.6,-7.6,0.3975,4.8868,seed123
CNC1=C(CC2=C(C)C(=C3C=CC=CN3)NC=C2N)C(O)=C(C)N=C1N,-7.6,-7.6,0.491,3.9422,seed123
CC#CC1(C2=C(C3(F)CC3)C=C(CC)N(C)N2)C=C(NC)C(F)=C(C)S1,-7.6,-7.6,0.7146,5.0608,seed123
CCC(=N)c1c(N)[nH]c(C(NO)c2cc(CC(C)=O)ncc2C)c1C1(C2=C(OC)SC(=O)C2)N=C(C)N=C1C,-7.8,-7.4,0.2179,5.1666,seed123
C=CC1=NC(Cl)=C(C2=CC(NC)C(CN(C)CN)=C3CCC(O)=C23)C(O)C1=O,-7.6,-7.6,0.3918,5.1772,seed123
CC(=O)C(C)(ON)C1(N)C=CCC(N)=C1C(=O)C(C1=CCCC1)C1=NCC=CO1,-7.5,-7.6,0.4319,5.4973,seed123
CCC1=C(OC(C)=O)NC(OC2C=CC(C)C2)=C(C2=C(S)NC=CC2)C1C,-7.6,-7.5,0.3734,5.2109,seed123
C=CC1=C(C2(O)C=CCC2)N(C(O)(F)CO)C2=C(CN)CC=CC2=C1C(=O)O,-7.5,-7.5,0.338,5.0367,seed123
CCC1=C(C2=CC(S)=C(N)N2)C(C(=O)NC2=NCC=N2)=C(O)C(N)=C1Cl,-7.5,-7.5,0.2703,4.0061,seed123
Cc1cc(C2(C(O)(F)N(C)C3=NCC=C3)OC=C(F)N=C2Cl)cc(O)c1Cl,-7.5,-7.5,0.5821,5.0946,seed123
CC1N=C(NNC2=C(Cl)SC(C3(S)CC=CN3)=C(N)C2=C(N)N)C=CC1=O,-7.5,-7.5,0.257,5.5201,seed123
CNCN(C(N)C1=CNC(C)(C2=CCCS2)NN1)C1(C)CC(O)=CC(O)=C1O,-7.5,-7.5,0.2988,5.7977,seed123
CCC1=CC(C)=CN(C(=O)O)C1(C)N1CN=C(N(C=O)C(=O)C(O)(C(=O)C2=C(O)C(O)=C(C)C=C2)N2C=CNC=C2C=O)O1,-7.5,-7.5,0.1212,5.5745,seed123
CC1=CC=CC(C2=C(N3CC=CC3(O)F)C(O)C(C)(C)C(C)=C2Cl)=C1N,-7.5,-7.5,0.4168,4.3907,seed123
CC(=O)OC(C)(F)C12C(F)=C(O)CNC1(F)OC(N)=C(C(O)(F)C1C=CNC1)N2C,-7.5,-7.5,0.2409,5.8741,seed123
CCC1=C(C)C(F)(C2=C(SC(C)(N)N)N=C(S)C(C(C)C)=C2ON)C=C1,-7.5,-7.5,0.251,4.8147,seed123
CNC1(N(c2cccc(N)c2)c2cc(OC)c(C(N)(O)Cl)c(F)n2)C=CCC1,-7.5,-7.5,0.1453,4.5282,seed123
CC1(O)C(N)=NC(c2cc(N)ncc2CO)N=C1C(N)(CF)C1(Br)C=CCC1,-7.5,-7.5,0.3277,5.386,seed123
CNC(N)(O)C1=C(C(N)=O)C(N)=C(SC#N)C(C(=O)C(=O)F)=C1C(N)=O,-7.5,-7.5,0.0575,4.34,seed123
COC1=C(CN)C=C(C)C(C2=CC=C(C=O)C=C2)=C1C1=C(O)C(=O)C=N1,-7.5,-7.5,0.8074,3.0009,seed123
CCC(O)C1=CC(C2(CF)CC=CN2)=C(N)SC1(O)C(F)C(C)CC=O,-7.5,-7.5,0.4757,5.8492,seed123
CNC1(N=O)N=CC=C(C)N1CC1(NC)C=CC(=O)N(C)C1(O)C1=CCCC1=O,-7.5,-7.5,0.5269,5.5269,seed123
CCOc1cc(N)c(C2=C(C)CCC2=O)c(Cl)c1C(CC)=C1C(NC)=CC(C)=CN1C(C)C,-7.5,-7.5,0.4578,3.8712,seed123
CC1=C(N)C=NN(c2c(CN)c(C3=CCCO3)c(C(N)=C=O)c(C=CO)c2OCO)C1,-7.5,-7.5,0.2412,4.6938,seed123
C#CC1=CC(C=O)=C(C)C(C2=CC(N)C=C(N)N2C)(N2C=CC=CC2)C1F,-7.5,-7.5,0.5848,5.638,seed123
CNC1(C2=C(C(F)(OC=O)C(N)NN)C(C)=C(C)C(N)C2=O)NC=CC(OC)=C1N,-7.5,-7.5,0.0981,5.667,seed123
CCCC1=C(NCC)C(C)=C(C2=CC=CN=C2)C(C2(N)C=CC(=O)N2)=N1,-7.5,-7.5,0.7439,3.8592,seed123
CC1=C(C)C(C2=C(O)C(O)=C(C=O)C(C)=C2N)=C(C#N)C(C(O)S)=C1F,-7.5,-7.5,0.1399,4.0944,seed123
CC1C(=O)C1(O)C1=C(N=O)C(C(=O)S)=C(Cl)C(O)=C1C1=C(N)C=NC=C1,-7.5,-7.5,0.4613,4.3415,seed123
CC1=C(N(C)C2(N)CN2)CC(C2=CC=CC=C2)(C2=C(C)C=CC=C2)C=C1,-7.5,-7.5,0.6567,3.9667,seed123
COC1=C(C(=O)C2C=CNC2)C(O)=C(F)C(c2ccc(NCN)nc2)N1C,-7.5,-7.5,0.5505,4.6277,seed123
CCN(C)C1(CC2=C(C(O)(O)S(C)=O)C(F)=C(C)CC2=O)NC=CC(C)=C1C(C)C1=CCCC1,-7.5,-7.4,0.3534,5.5002,seed123
CNC(O)C1=C(F)NC(O)(C2=C(N)C(C=O)=CC=C2O)C(N)=C1S(N)=O,-7.5,-7.4,0.1224,5.0909,seed123
CC1=CC(C)(C2CC2)C=C(O)N1C1(F)C(C)=C(C)C(C)=C(C)C1(C)N(C)S,-7.4,-7.4,0.4617,5.1759,seed123
CNC1=CC(C(CO)C2(C)C=CCS2)=C2SC(C)NC(C=O)=C2C1(N)C=O,-7.4,-7.4,0.3827,5.9841,seed123
CC1=NC(C(=O)C(C)(O)N(C=O)C=O)=C(C2=CCNC=C2)C(CN)N1C,-7.4,-7.4,0.3864,5.1337,seed123
CC(O)C(=O)C1=C(C(N)=O)C(N)=C(C(N)(O)Cl)C(N)=C1C1=C(NO)C=C(O)C1=O,-7.4,-7.4,0.0632,4.7304,seed123
CC1=C(C2=CSC(O)=C2N(C(=O)F)C2=CC=CC=C2)C=CC(O)=C1[SH]=O,-7.4,-7.4,0.3432,3.6605,seed123
CNCC(F)C(C)C1(N(C)C)C=C(NC)C(=O)C(C2=CC(F)=CC2=O)=C1,-7.4,-7.4,0.7153,5.0007,seed123
CCC(C)(CN(C=O)C1=C(N2C(C)=C(F)CC(S)=C2N)NC(=O)CO1)C(C)(O)NC1(C)CC(N)=C(C=N)C1,-7.4,-7.4,0.0933,5.7759,seed123
CC=C(ON)C(NC1=C(Br)C(=O)C(N)=CC1N)(C(=O)C1=C(N)C(C)C(=O)C(O)=C1)N1CC=NC1,-7.4,-7.4,0.1753,5.8149,seed123
CNC1(C2=C(C(C)CO)OC(C)=C(C(=O)N(C)C(=O)O)C2OC)CC=C(C)C1,-7.4,-7.4,0.5916,4.8413,seed123
COC1=CC(OC)(C(=O)F)C(N)(N)C(C2(N)CC(O)=C(C)C(C)C2)=C1F,-7.4,-7.4,0.4297,5.2305,seed123
CNC(=O)C(=O)N(C)C1=C(N2C(C)=C(C)CC(N)=C2O)C(C2(Cl)CC2)=CC(C=O)=C1C1=CC=CC=C1,-7.4,-7.4,0.315,3.7928,seed123
CC1=C(Cl)C(S)=C([SH]=O)C(O)C1(O)C1(O)CC(C)C=C(C2=CC=CC2)N1C,-7.4,-7.4,0.4439,5.7531,seed123
CC1=CCC(C)(C)C(C=O)=C1C1=C(NC2CC=CC2)C(N(C)C)=C(O)C(C)N1,-7.4,-7.4,0.499,4.4431,seed123
CC1=CC2NCC=C2C(C)=C1c1c(O)c(CN(C)C)c(S)c(F)c1C(=O)O,-7.4,-7.4,0.5945,4.3319,seed123
CCC(NC)C(C)(F)C(C)C(C)c1ccc(O)c(C2=NN(C=O)CC2)c1S,-7.3,-7.4,0.4644,4.9506,seed123
CCCc1c(C2(C)N=C(C(C)N)CN2C)ncc(C)c1C(C)(C#N)C(C)N,-7.4,-7.3,0.7998,5.0081,seed123
CNC1=NCC(C2=C(NC)CC(C=O)=C(O)S2)(C2(Cl)C=C(C)CC2)C(O)=C1,-7.4,-7.3,0.3231,5.34,seed123
CCC(C)C1=C(CC2=C(N(C#N)C3=C(C)C(OC(C)=O)=NC(N)=N3)C(C)C(=O)O2)N(C)C(C)C=C1S,-7.2,-7.5,0.2402,5.2617,seed123
CC(=O)N(C)C(F)(N=O)C1=C(OC2=CCC=N2)C=C(C)C=C1C=[SH]C=O,-7.4,-7.3,0.2594,4.9931,seed123
CC(N)C1(C(N)=O)C(C2=NC(C=O)N=C(N)O2)=CC(N)=C(C2=CC=CC2)C1(C)S,-7.4,-7.3,0.3066,5.7475,seed123
CC1=CC(O)=CC(CN(C)C)(N(C)C(=O)C2(O)C=CC(=O)C(C)=C2C)S1,-7.3,-7.3,0.7788,4.8592,seed123
CC(=O)c1nccc(C(=O)C2=CC3(N(C)C)C=CCC3(S)C(C=O)=C2)c1C,-7.3,-7.3,0.3671,4.7608,seed123
CC1=C(C2=CC(N)=CC=C2C2=C(C3(Br)CN3)S(=O)C(N)=CC2)C=CC=C1,-7.3,-7.3,0.3004,4.1904,seed123
CC(=O)NC(N)C1(C)SC(Cl)(C2=CC=CC2)N(C)NC1C1=CC=CC=C1,-7.3,-7.3,0.4173,4.7542,seed123
CCCC1(C2(N)C(O)=COC(Cl)=C2CC)C=C(N)C(=O)C(C2=CNCC2)=C1N,-7.3,-7.3,0.4719,5.2322,seed123
CC1=C(C2=CCCC2)C(C(=O)F)(C(N)N)C(N)C(O)=C1C(=O)C(N)(O)CN,-7.3,-7.3,0.2093,5.1063,seed123
CC1=CC(N)(O)C(N)(NC2=C(N)C(=O)C(C(=O)O)=C2C(C)NC(C)C=O)C(N)=C1N,-7.3,-7.3,0.1112,5.3685,seed123
CCCC(N)(N)CNC1=C(N)C(C2=C(N)C(N)=C(N)C(=O)C2)=C(N)[SH]1C,-7.3,-7.3,0.1878,5.1424,seed123
CC(=O)C1=C(O)C(N)=C(ON)C(N)=C1C1(CN)C(=O)CC(=O)C(F)=C1N,-7.3,-7.3,0.0942,4.4178,seed123
CC1(C2=CCC=CO2)CC(CCN)=NC=C1C1=CC(OCCl)=NC(Cl)=C1F,-7.3,-7.3,0.538,4.7867,seed123
CC1=C(N)C(C2=CC(C(O)OC=O)=C(O)C(N)=C2N)=C(C)C(CN)C1=O,-7.3,-7.3,0.1795,4.6771,seed123
CCN1CC(NC)=CC(C2=C(C3=C(C)C=CC(C(C)C(C)O)=C3C3CO3)C(=O)C(=O)C=C2)=N1,-7.3,-7.3,0.3777,4.7915,seed123
CC(=O)NC1(F)C=C(N)C(C2=CCC=C(N)C2=O)=C(N2COC2CO)C1=O,-7.3,-7.3,0.4468,5.0796,seed123
CC(CC1=C(O)C(C2(F)OC(CCl)S2)=C(C(=O)ON)C(N)=C1N)C(N)=O,-7.3,-7.3,0.1955,4.9455,seed123
COc1c(CCl)cc(CSC)c(NSC)c1C1=C2CCC=C2C(C2C=CC=CN2N)=C(F)O1,-7.3,-7.3,0.2445,4.7677,seed123
CC1=NN=C(N(C)C2=C(NC=O)C(N)=C(OC(C)(N)O)C(C)(Br)O2)C=C1,-7.3,-7.3,0.2804,4.7883,seed123
C=C1C(C2=C(C(C)(C3=C(CF)CC(C)C(C)=C3)N3CN3)C=CC(=O)C2)=C(N)C(C)=C(C)C1C,-7.3,-7.2,0.5549,5.5444,seed123
C=C(N)OC(=O)c1c(N)cc(N(C)N)c(C2(OC=O)CC(N)=CN2)c1CC,-7.3,-7.2,0.1075,4.8589,seed123
CNC1=C(C(C)(CN)Oc2c(OCN)ccc(C3=CCCN3C)c2N)NC(CN)=C(N)O1,-7.2,-7.3,0.1902,4.628,seed123
CC1=C(C2=C(C)C(N3C=CCC=C3S)=C(C)C(N)=C2)C(C2(CO)C(N)=CC=C2O)=C(C(=O)CF)N=C1,-6.7,-7.8,0.222,4.7906,seed123
C=C1C=CCN1C1(C2=C([SH]=O)C(F)=C(N)C=C2C(C)=O)C=C(C)CC=N1,-7.2,-7.3,0.3683,5.0842,seed123
CC#CC1=C(S)S(=O)C(C2=CSCC2)=C(c2ncc(OCC)c(C)c2NC)C1,-7.2,-7.3,0.513,4.7538,seed123
CCC1=CN(C2=C(C(C)O)C(C(C)C=O)C(O)=C(C(=O)CCl)C2(C)CC)CC1,-7.3,-7.2,0.4653,5.0982,seed123
NC1=CC(CO)C2(C3(CBr)C=COC(CO)=N3)C(=C1)C=NC=C2N1CC=CC1,-7.2,-7.2,0.4347,5.7428,seed123
CC(=O)C(F)(NCN)c1cc(C(C)C)cc(C)c1N1CCC(CN(C)C)=C1C,-7.2,-7.2,0.5263,4.0109,seed123
COc1c(O)c(C)c(C(=O)N2CCC(C)=C2CC(CN)CN=O)c(O)c1O,-7.2,-7.2,0.3217,4.0707,seed123
COC(N)C(=O)c1c(C)nc(C(=O)C2=C(C(O)F)COC2)c([SH]=O)c1CCO,-7.2,-7.2,0.2291,5.1051,seed123
CC(=O)N1C(N)=C(C)C(C2(N3C=CC(C)C(O)=C3C)C=NCC2)=C(N)C1(S)Br,-7.2,-7.2,0.2833,5.479,seed123
CNc1ccc(CC2(C)C(C(N)(N)F)=NNC(C(C)O)=C2C2CC=CC2)cc1,-7.2,-7.2,0.2925,4.39,seed123
CCC1=C(C)CC(ON)(C2=C(C(F)OC)C(CC)N(C(N)CC)C(CN)=C2)C1,-7.2,-7.2,0.4092,5.4156,seed123
C=NC1(C2(C)N(C)C=C(N)C3=C(C4=CCCC4)C(C)C=CN32)C=COC(C)=C1C,-7.2,-7.2,0.7158,5.5354,seed123
CC1=CC=NC(C2=CC(=O)C(O)(C(=O)F)C(C)=C2N(C)C)(C2CC=CC2)N1,-7.2,-7.2,0.4461,4.9548,seed123
CC(=O)C(=O)C1=C(C(N)=C=O)C(C2=C(C)N=C(O)C=C2)=C(O)N=C1C=O,-7.2,-7.2,0.3013,3.834,seed123
CCC1(C2=CC(C(=O)C(C)=O)=C(OC(C)(C)Br)C(OC)=C2)NC(=O)N1C,-7.2,-7.2,0.4106,3.9527,seed123
CCNC1=C(O)C(O)(N2CC(N)=C(O)C2)N(C(=O)F)C(C(CO)C(C)=O)=C1C,-7.2,-7.2,0.2649,4.9317,seed123
CC=C1C(CN)=C(CO)C(C)=C(c2c(O)cc(C(=O)F)cc2N2CC=NC2)N1C,-7.2,-7.2,0.655,4.1833,seed123
CCCC(CF)(NC)N1C=C(C2(C)NC(C)=NO2)N=C(CCN)C1(O)Cl,-7.2,-7.2,0.3659,5.6078,seed123
CNC1=CC=CC(N(C2=NC=CC(N)=C2C=O)C2=C(C(=O)N(C)S)CN(C=CO)N=C2C)=C1,-7.2,-7.2,0.2781,4.0979,seed123
CC1=C(N)C(NO)=C(N2CN=C(OC3(C)CO3)C(CF)=C2C)C(N)=C1C,-7.2,-7.2,0.3672,4.6448,seed123
C=C(N)CNC(N(CC)C(=O)C(=O)C12N=C(O)OC1(O)[SH]2N)(C(C)(C)O)C(N)(O)O,-7.2,-7.2,0.069,5.877,seed123
COC1(C(C)CCl)CN=CN1c1c(CN)cc(C=O)c(C)c1C(=O)C1=CC=CC(C)O1,-7.1,-7.2,0.3743,5.2646,seed123
CCC(C)CNC1=CN(C2=C(C)CCC=C2C)C(C2=C(C(C)C)CC(F)=C(Cl)N2C)=C2CCC=C12,-7.3,-7.0,0.356,4.7142,seed123
COC1=C(C(N)=O)C(N)=C(S)C(NC2C(C)=C(C)C(CF)=CC2C)=C1N,-7.1,-7.2,0.3978,4.5967,seed123
CCC1=C(N)C(N=O)=NC(C(C)=C2C=CC(CCN)=C2N)=C1SC(C)N,-7.2,-7.1,0.3258,4.6594,seed123
CCC1(C=O)C(=O)C(C2(S)CC=CN2C)=C(C)C(C2=CCC(C)=NC2)C1=O,-7.1,-7.1,0.3491,5.5156,seed123
CCN1CCC(C)=C1Cc1nc(C(=O)Cl)sc1C(=O)C(NC)C(C)(O)N(C)C,-7.1,-7.1,0.3536,4.6139,seed123
CNC1(C#N)C(CN2CC=CC2(F)Br)=C(c2ccccc2)N=C(O)C1(C)Br,-7.1,-7.1,0.3758,4.9419,seed123
CN(S)C1(Cl)C(=O)N=C(Br)C(C)(C2(O)NCC=C2O)N1C1=CNCC(=O)O1,-7.1,-7.1,0.1598,5.8539,seed123
CN1C=CC(CO)=CC1(C)C1=C(C(=O)C(C)(C)CF)OC=CN1C1=CCC=C1,-7.1,-7.1,0.7567,5.0112,seed123
CNC1=C(S)SC2=C(C(=O)O)C(C)(C(=O)OC(=O)C(N)F)C(O)=C(Cl)N12,-7.1,-7.1,0.1908,5.0105,seed123
CC(C)C1(N(C2=C(F)C(S)=C(O)C(O)(F)O2)C(O)O)C=C(N)C(N)=C1F,-7.1,-7.1,0.2671,5.405,seed123
COC1=C(C)C(C)=C(O)C(C(N)(N)C2=C(C=O)C(NC=O)=C(Cl)N2)=C1N,-7.1,-7.1,0.2467,3.8035,seed123
COCC1=CC(C2(N)NC(C)=C(C(=O)Cl)C(N)=C2O)=C(N)C(C=S)=C1F,-7.1,-7.1,0.2839,4.5186,seed123
CNC(=O)C1=CC(OC)(C2=C(OC(C)S)C(N)N=C(C=O)O2)C(=O)C(C2=CCC=C2)=C1C,-7.1,-7.1,0.2968,5.4111,seed123
CN(C)C1=C(C2(Cl)C(Cl)=CNC(C3=CC=CC=C3)=C2C2CC2)C=NC=C1,-7.1,-7.0,0.7426,3.6406,seed123
CCN1C(C)=CNC(OC)=C1C1=C(F)NN(C(C)=O)C(C)=C1C(C)=C1NC(C)=C(C(C)=O)C1=O,-7.1,-7.0,0.3196,4.2652,seed123
CCC1=C(C=O)C(C)C(O)(C(=O)N(C)CC)N(C=O)C1=NC1=C(OC)OCC1,-7.0,-7.1,0.6411,4.9945,seed123
CNC1=C(C(N)(S)C2=C(C=O)C(CN3C=CC=CC3)=C(C)C=C2)C(=O)C(N)C(N)O1,-7.1,-7.0,0.2486,5.1106,seed123
CCC(S)(CO)C(=C1NCC=C1NC)C1(C)C=NC(NC)=C(C(N)O)C1=O,-7.0,-7.0,0.2259,5.6131,seed123
CSC1=C(OC2=C(C)C=C(N)C(C(C)=O)=C2C)SC(C(=O)C(=O)O)=C1N,-7.0,-7.0,0.2933,3.3693,seed123
CC(NC1=CC(C)(N)C(N)=CC1(C1=CC=CC=C1)C(O)C(=O)F)C(O)O,-7.0,-7.0,0.2955,4.8635,seed123
CNC1=NCN(c2c(CN)c(OC(=O)C=O)c(N)c(C(F)C(O)S)c2N=O)C1,-7.0,-7.0,0.0596,5.0639,seed123
CCC1(Cl)CC(C(=O)F)=C(O)C(C=O)=C1C1(C(C)C(C)NCS)N=CCN1,-7.0,-7.0,0.16,5.8138,seed123
CC1=C(N(C2=C(O)C(N)C(=C=O)C(C)=C2[SH](=O)=O)C2CC2)C(N)=CC=C1,-7.0,-7.0,0.3548,4.5164,seed123
CC1=C(S)C(N)=CC(=C(C2=C(N(CS)C(=O)O)NC(=O)C3=CNCC32N)c2cc(O)ccn2)N1,-6.8,-7.2,0.2098,5.0853,seed123
COc1c(C)c(O)c(N)c(NC2(S)C=C(N)CC2)c1C1=C(C)C(C)C(=O)C=C1,-6.9,-7.1,0.2285,4.8319,seed123
CC1=C(C2(C3=CCCC=C3)C(=O)C(O)(O)C(Br)=C(O)N2CS)C=CC=C1,-7.0,-7.0,0.4311,4.221,seed123
COCN1C(C=O)=C(C)CC(C(N)=O)=C1C1=C(O)C(=O)C(C=O)(C(C)N)C(O)=C1,-7.0,-7.0,0.3324,4.9975,seed123
C#CC(=O)C1=NC(=O)C(N)=C(OC)C1(NC)C(O)NC1=CC=C(C)C=N1,-7.0,-7.0,0.2912,4.569,seed123
CCN(C#N)C(C)(C#N)N1C=C(N)C(OC)=C(C2(N(C)C(C(N)N)C3C=CCC3)C=CC=CO2)N1,-7.0,-7.0,0.1593,5.9536,seed123
CNC1(C)C(=O)C(=O)NC(Br)C1(N)C1(C2(N)C=CCN2)NC(N)=CC=C1C,-7.0,-7.0,0.1147,5.9106,seed123
CC1=CCOC1C1=C(c2c(NO)ncc(O)c2CO)C(C)=C(C)C(N)(N)C1,-7.0,-7.0,0.2641,4.5916,seed123
CC(=O)N(N)C(N)CN1C(N)=C(Cl)C(O)(C(C)N)C(=O)C1(O)C1=C(Cl)CC(=O)C(C2=C(C)NC=CO2)=C1CCl,-7.0,-7.0,0.063,5.7594,seed123
CCC(C)(N)C(NC)OC1=C(C(N)=O)C(=C(O)N(C=O)CS)C(F)=C1N,-7.1,-6.9,0.1365,5.031,seed123
COc1c(O)c(C(C)(O)CN)c(C(=O)F)c(C2=CC(=O)CO2)c1C(=O)CO,-7.0,-7.0,0.3694,4.2965,seed123
CNC1=C(C2=C(C=O)C=CC(Cl)(N3CC=CCC3)C2)C=C(CO)C=C1C,-7.0,-7.0,0.3584,4.3232,seed123
CCN(C)NC1=C(S)C(N)=C(C2(OCN)CC=C(C(C)N)N2)C(N)=C1Cl,-7.1,-6.9,0.1572,5.226,seed123
CN(C=O)C(=O)C1=C(ON)C=C(Cl)C(F)(OCN)C1(N)C1=CC=CC=C1,-7.0,-7.0,0.3654,4.7169,seed123
CNCC1=C(O)C(C=O)=CC(OC)=C1N1C=CC(C)C(C2=CNC=N2)=N1,-7.0,-7.0,0.6853,4.3387,seed123
C=CC1=C(O)C(C)C(OC(N)=O)(C(=O)O)C(NC)=C1C(=C)C1=NCC=C1,-7.0,-7.0,0.5689,5.1129,seed123
CCCC(=O)C1=C(C(N)S)C(=O)C(C2(C(=O)C(N)(S)NO)NC(N)=C(N)C(ON)=C2C(=O)O)=C1Cl,-6.95,-6.95,0.0776,5.449,seed123
CCC1C=CC(N)=C1C(=O)C(C)(N(C)C=O)C1(O)C(O)=C(S)C=CC1N,-7.0,-6.9,0.3382,5.5005,seed123
CCN(C)C1=C(C(=O)C2=CC=CC=C2)C(S)C(S)=C(C2=CN(C)C=CO2)C1,-6.9,-7.0,0.5722,4.2651,seed123
CNC1(C(N)=O)NC(NC(=O)O)(C(=O)ON)C2(C)CN2N1C(=O)C(C)=O,-7.0,-6.9,0.1542,5.386,seed123
CCN(C(C)=O)C(N)(OC)C1=C(C2(N)C=CNC=C2)NC(N2C=NC(N)=C(C(C)C)N2C)=C(N)O1,-6.9,-7.0,0.2497,5.1879,seed123
CNCC1(C(=O)F)CN(C2(O)NC(O)=CS2)C=C(C(C)C(=O)C#N)S1=O,-6.9,-6.9,0.3337,5.923,seed123
CC1=CC(C)C=C(O)C1(F)C(C)(O)C1=C(OCO)NC(C)=C(CC=O)C1,-6.8,-7.0,0.3271,5.3452,seed123
C#CC(=C)N1C(C=O)=C(C2=C(C)C=NC(S)=C2C)C(C(N)=O)SC1(N)F,-6.9,-6.9,0.3105,5.1534,seed123
CC1=CC(Cl)=C(C)C=C1C1=C(C)C(N(C)C)(C(N)(S)N(C)O)C(C)=CO1,-6.9,-6.9,0.4097,4.6062,seed123
CCC(C)C1=CC(N(NC=O)C(C)N)(C2(C(C)=O)C=C(N)C(Cl)=CO2)CC1,-6.9,-6.9,0.2504,5.5766,seed123
