smiles,egfr,qed,sa,her2,source
FC(F)(F)c1ccc(OCC(=O)N2CCC(COc3ccccc3)CC2)cc1,-8.4,0.8099999999999999,1.984741967739588,-10.3,seed123
FC(F)(F)c1cccc(CNC(=O)c2cccn2CC(F)(F)F)c1,-8.3,0.911,2.337186176771084,-10.4,seed123
FC(F)(F)Oc1cccc(-c2csc(NC3CCCCC3)n2)c1,-8.4,0.882,2.2138691436032047,-10.3,seed123
[P@@]C1CC[NH+](Cc2ccc(OCc3ccc4nc[nH]c4c3)nc2)CC1,-8.6,0.773,3.916801548026955,-10.1,seed123
[P@@]C1CCCC[C@H]1c1ccc(F)c(OCc2ccc(F)cc2)c1,-8.5,0.706,3.185655216571688,-10.2,seed123
[NH+](N/C([O-])=N/c1nnnn1-c1ccccc1)c1cc(F)cc(Br)c1,-8.6,0.4529999999999999,3.8117505297425263,-10.1,seed123
[N+]n1ccc(-c2cccc(CCC(=O)N3CCCC3)c2)c1Br,-8.0,0.905,2.7983211593845603,-10.7,seed123
[N+]c1cccc(-c2cnn(CS(=O)(=O)c3nnc(NCc4ccco4)o3)c2)c1,-8.5,0.58,3.50324515150027,-10.2,seed123
Fc1ccccc1C(=O)/C(CCOc1ccc(F)cc1)c1ccccc1,-9.0,0.612,2.391682714229173,-9.7,seed123
Fc1ccccc1N1CC[C@H](c2c[nH]nc2-c2cccs2)C1,-8.2,0.863,3.077871398520317,-10.5,seed123
FC(F)(F)c1cccc2nc([C@H]3CCCCN3C(=O)Cc3cccc(Cl)c3)[nH]c12,-9.2,0.6839999999999999,2.9082730581066247,-9.5,seed123
FC(F)(F)c1cccc(-c2cc(Br)ccc2OCc2ccco2)c1,-8.6,0.595,2.09421606190857,-10.1,seed123
Fc1cn[nH]c1C(=O)N/N=C\C1=CCC[C@H](c2nc(C3CC3)no2)C1,-8.6,0.719,3.888502384019079,-10.1,seed123
[C@H]Oc1ccc(-c2ncoc2C(=O)[C@@H]2C[C@H]2c2ccccc2F)cc1OCC(F)(F)F,-8.7,0.446,3.862953822869409,-9.9,seed123
[P@@]1CC[C@H](C(=O)Nc2ccc3c(c2)N(CCc2ccccc2)C3)C1,-8.2,0.911,3.345444867325412,-10.4,seed123
[P@@]1CCN(C(=O)CCC/C=C\c2cc(Cl)c(Cl)cc2)c2ccccc21,-8.1,0.5459999999999999,3.129916620792028,-10.5,seed123
[N+]1=C[C@H](S(=O)(=O)C2CC2)[C@H]2N=C(c3ccccc3)[C@@H](O)[C@@H]2[C@@H]1Nc1cccc(F)c1,-9.1,0.841,4.754929429196991,-9.5,seed123
[N+]([O-])Cc1cccc(-c2csc(-c3ccccc3)n2)c1,-8.1,0.756,2.461390371662624,-10.5,seed123
[N+]=Cc1ccc(CSc2nnc(Nc3ccccc3C)o2)cc1,-8.2,0.634,2.7687519428934664,-10.4,seed123
[N+]1=C[C@@H](C2=CCCCC2)[C@@H](c2ccc3c(c2)CCN3C(=O)COC(=O)CCC[NH+]2CCCC2)C1,-8.5,0.5539999999999999,4.951634060496396,-10.1,seed123
[N+]([O-])=C1\C(=N/C(=O)c2cn(C3CCCCC3)nc2-n2c(C)cc(=O)[nH]2)N=C1O,-9.9,0.667,4.0089684015273175,-8.7,seed123
[N+]1=CCCC[C@@H]1C(=O)N1CCC(Nc2ccc(Cl)c(Cl)c2)CC1,-8.0,0.885,3.601062424312774,-10.6,seed123
[N+]=C(c1ccccc1)N1CCN(c2cnn(Cc3ccccc3)c(=O)c2[N+](=O)[O-])CC1,-8.9,0.35,2.812733089946392,-9.7,seed123
[nH+]1cnc2c1n[nH]c1nc(-c3ccccc3)[nH]c12,-8.8,0.602,3.703061579838068,-9.8,seed123
FC(F)(F)c1ccc(C(=O)Nc2ccc(Cl)cc2)cc1,-8.2,0.942,1.511939291894933,-10.4,seed123
Fc1ccc2c(c1)[C@H]([NH2+]CCN1CCOC[C@H]1c1ccccc1)CCC2,-8.0,0.874,3.866856721273304,-10.6,seed123
Fc1ccc(-c2cccc(-n3ccnc3OCCN3CCOCC3)c2)cc1,-8.6,0.75,2.377273846453408,-10.0,seed123
FC(F)(F)CC[NH+](Cc1ccncc1)C(=O)c1cccc(C[C@@H]2CCCO2)c1,-8.4,0.867,4.051169666582196,-10.2,seed123
FC(F)(F)C1CCN(C(=O)c2cccnc2CC2CCCC2)CC1,-8.1,0.905,2.465317419374633,-10.5,seed123
FC(F)(F)c1ccc(Cl)c(-c2ccc(Nc3ncccn3)n2C(F)(F)F)c1,-8.4,0.636,2.9314550678671267,-10.2,seed123
FC(F)(F)COc1cccc2c1NC(=O)/C2=C/C1NC(=S)[N-]c2ccccc21,-9.6,0.66,4.171136126779684,-9.0,seed123
[C@H]1C(=O)c2ccccc2C(=O)N1c1ccc([N+](=O)[O-])c(F)c1,-8.7,0.71,2.648819447981209,-9.8,seed123
[C@H](CN1CCN(C(=O)c2ccc(Cl)c3ccccc23)CC1)[NH+]1CCCC1,-8.0,0.871,3.221963497560827,-10.5,seed123
S[C@H]1CCCN(C(=O)Cc2cccc(OCc3ccccc3)c2)C1,-8.2,0.92,2.5813244463379466,-10.3,seed123
[NH+]/1(SCc2ccc(F)cc2)C[NH+](Cc2ccc(C(F)(F)F)cc2)C1=O,-8.2,0.701,4.244293852601669,-10.3,seed123
P=C(/C=C(\c1ccccc1)c1ccccc1)c1ccc(Cl)c(F)c1,-8.1,0.565,2.421327787267611,-10.4,seed123
[P@@]1(=O)C[C@@H](c2ccc(Cl)c(Cl)c2)N(Cc2cc(C(F)(F)F)ccc2F)C1,-8.8,0.494,3.796694888739639,-9.7,seed123
[P@@]1/C(=C/N=C/C=C/c2ccccc2)N=C1Nc1cccc(C(F)(F)F)c1,-8.7,0.597,3.3334272025613725,-9.8,seed123
C[NH+][C@@H]Sc1nc(-c2ccccc2)cc(-c2ccc(OC)c(O)c2)n1,-8.7,0.607,2.914520466945872,-9.8,seed123
[N+]1=CCCC[C@@H]1c1cc(C[NH+](Cc2cccnc2)CCCc2ccccc2)co1,-8.5,0.69,4.7756492582948695,-10.0,seed123
[N+]1=CCCC[C@H]1c1ccc(NC(=O)c2cccc(Cl)c2)cc1,-8.0,0.885,3.268047822336885,-10.5,seed123
[N+]c1cc(OCc2ccccc2)nc(-c2cccnc2)n1,-8.4,0.814,2.6005805931368826,-10.1,seed123
[N+](=O)c1ccc([N+](=O)[O-])cc1CCNC(=O)[C@@H](c1ccccc1)C(F)F,-8.3,0.655,3.3343671757676345,-10.2,seed123
[N+]c1ccc(N2CCN(C(=O)Cc3ccccc3)CC2)cc1,-8.2,0.951,2.355408453340603,-10.3,seed123
FC(F)(F)CS(=O)(=O)c1ccc(-c2nc(-c3cccnc3)no2)cc1,-8.4,0.782,2.356426401011808,-10.1,seed123
Fc1ccc(Cl)cc1N1CCC(NC(=O)[C@@H]2CCCO2)CC1,-7.8,0.908,2.62711214239183,-10.7,seed123
FC(F)C(F)(F)c1ccccc1CNc1cccc(C(F)(F)F)c1,-8.5,0.764,2.4217499637533315,-10.0,seed123
FC(F)Oc1ccc(S(=O)(=O)NNc2nc3ccccc3s2)cc1,-8.3,0.731,2.259932125256986,-10.2,seed123
FC(F)COc1ccccc1OC1CCN(C(=O)[C@@H]2CCCN(c3ccccc3)C2)CC1,-8.9,0.705,2.7803640688984235,-9.6,seed123
Fc1ccc(-n2c3ccccc3nc2NCCC[NH+]2CCCC2)cc1,-9.2,0.757,3.3047547704801765,-9.3,seed123
FC(F)(F)CCCNC(=O)[C@@H](c1cccc([N+](=O)[O-])c1)Nc1ccccc1F,-8.8,0.379,2.801929396800803,-9.7,seed123
n1ccc(-c2nc(CN(Cc3ccco3)c3n[nH]c4ccccc34)c2C#N)cc1,-8.7,0.628,3.1389130431670225,-9.7,seed123
[P@@]C1(CNC(=O)C2=C/C(=c3c(Cl)cc(C(=O)[O-])cc3=O)N=NC2)CCC1,-8.8,0.658,4.4732372901137145,-9.6,seed123
[P@@]=C(Nc1ccc(-n2cccc2C(F)(F)F)cc1)c1ccccc1,-8.1,0.698,2.7080975098723705,-10.3,seed123
C[P@@](Cc1ccccc1)C(=O)N1CCN(C(=O)c2ccc(C(C)C)cc2)CC1,-8.9,0.748,2.950134958327883,-9.5,seed123
Cn1c(=O)n(CC(=O)N2CCN(C(=O)CCc3ccccc3)CC2)c2ccccc21,-8.7,0.727,2.0832836928455247,-9.7,seed123
[N+]=Cc1ccccc1Cn1ccnc1C(=O)c1ccccc1,-8.3,0.614,2.671265184109833,-10.1,seed123
[N+]C1=C(Cl)[C@]2(CN(CCc3c[nH]c4ccc(Cl)cc34)N[C@@H]2c2ccccc2)c2ccccc21,-9.4,0.471,4.470933642083166,-9.0,seed123
[N+]([O-])CN(Cc1ccc(F)cc1)C(=O)c1ccc(N2CCCC2=O)cc1,-8.5,0.828,2.55145817969235,-9.9,seed123
[N+]c1cc(C[NH+]2CC=C(c3ccc(Cl)s3)CC2)ccc1[O-],-8.2,0.905,5.236797460582297,-10.2,seed123
FC(F)(F)CC1CCN(C(=O)c2cc3ccc(Cl)cc3s2)CC1,-8.1,0.785,2.4489784748969097,-10.3,seed123
Fc1cccc(CNCCSc2nc([O-])c3ccccc3n2)c1,-8.4,0.508,2.5587388544893344,-10.0,seed123
Fc1ccc(CN2CCC[C@H](CN(Cc3ccccc3)Cc3ccccc3)C2)cc1,-8.5,0.5539999999999999,2.362356014634212,-9.9,seed123
FC(F)(F)c1cccc(NCCNc2ccc(Oc3ccccc3)cc2)c1,-7.7,0.578,1.9147448967492653,-10.7,seed123
FC(F)(F)c1ccc(NCc2cc(C(F)(F)F)ccc2Cl)cn1,-8.4,0.828,2.275599574462668,-10.0,seed123
[P@@]=C(NS(=O)(=O)c1ccc2c(c1)CCO2)NNC(=O)c1ccc2c(c1)OCO2,-8.4,0.5529999999999999,2.836498506201126,-9.9,seed123
[P@@]=C(\CCc1nc2ccccc2[nH]1)c1cccc(F)c1,-8.0,0.792,2.599013938627513,-10.3,seed123
[N+]n1ccnc1C(=O)N1CCN(Cc2csc(Nc3ccc(Cl)cc3)n2)CC1,-9.0,0.771,2.837378484833604,-9.3,seed123
[N+]1=C/C(=C\c2ccccc2F)c2ccc([N+](=O)[O-])cc21,-8.4,0.699,3.226531180006821,-9.9,seed123
O[N+]12CCC(C(=O)Nc3ccccc3[N+](=O)[O-])C[C@@]1(c1ccccc1)N2,-8.9,0.417,3.921651847518594,-9.4,seed123
[N+]=C(c1ccc(F)cc1)[NH+]1CCN(Cc2ccccc2F)CC1,-8.4,0.742,3.3332677450018053,-9.9,seed123
S([C@H]O)c1ccc(CC[NH+]2CCC3(CC2)Oc2ccccc2O3)cc1,-8.8,0.888,4.270808776950471,-9.5,seed123
[C@@H]Oc1ccc(CNC(=O)CS[C@@H](c2ccccc2)c2cccs2)cc1,-8.3,0.6809999999999999,3.0292046251603466,-10.0,seed123
FC(F)(F)c1ccc([C@H]2NC(=O)C(c3cccs3)=C2C(=O)Nc2cccc(F)c2)cc1,-9.3,0.624,2.9536205676252045,-9.0,seed123
FC(F)(F)/C(=O)COc1cccc(C(=O)NCc2ccccc2)c1,-8.0,0.861,1.9291395778132097,-10.3,seed123
FC(F)(F)/C(Cl)=N/C(=N/c1cnn(-c2ccccc2)c1)c1ccccc1,-8.5,0.54,2.904754021688193,-9.8,seed123
Fc1ccccc1OCC[NH2+][C@@H]1CCOC2(CCN(Cc3ccc(F)cc3)CC2)C1,-8.8,0.784,3.955992761989497,-9.5,seed123
N#Cc1cc(NC(=O)[C@@H]2CC(=O)N(C3CCCCC3)C2)cc(Cl)c1Cl,-8.1,0.942,2.9245855158872107,-10.2,seed123
[N+]c1ccc(N2CCN(C(=O)CCn3cc(C(F)(F)F)cn3)CC2)cc1,-8.1,0.916,2.8932107328777814,-10.2,seed123
[N+]c1ccnc(O[C@H]2CCC(=O)N[C@@H]2c2ccc(F)cc2F)c1,-8.7,0.925,4.006111451106383,-9.6,seed123
[N+]=C1C(=NC(=O)c2ccccc2)S/C1=C/c1cccc(F)c1,-8.1,0.934,2.902789291252692,-10.2,seed123
[N+]([O-])c1ccc(NC[C@H]2CCCN(c3cccc(Cl)c3)C2)cc1,-8.2,0.907,2.9896892273604703,-10.1,seed123
[N+](=O)c1cccc(NC(=O)Cn2cc(C(=O)[O-])ccc2=O)c1,-8.7,0.883,3.0588903180947025,-9.6,seed123
FC(F)(F)/C(Cl)=N/C=N/C=C/Cc1ncc(-c2ccc(F)c(Cl)c2)o1,-8.2,0.4669999999999999,3.632813109086341,-10.1,seed123
[N+]=C[C@H]1CC=CC[C@H]1C(=O)N1CCC[C@@H](C(=O)c2cccc(F)c2)C1,-9.3,0.5599999999999999,3.903483596866932,-8.9,seed123
FC(F)(F)c1cc(C[NH+]2CC[C@H](OO)c3ccccc32)ccc1Cl,-8.9,0.722,4.383143519480159,-9.3,seed123
FC(F)(F)CC[NH+]1CCC[C@@H]([C@@H]2CCCN(c3nc(C(F)(F)F)c(Cl)cc3Cl)C2)C1,-8.4,0.703,4.705485990711992,-9.8,seed123
FC(F)(F)/N=C(\[O-])CCNC(=O)c1ccn(-c2ccccc2)n1,-8.4,0.59,2.8773936191276803,-9.8,seed123
[P@@]=C(Nc1ccc(C(F)(F)F)cc1F)c1ccccc1,-7.8,0.711,2.4639983128739544,-10.4,seed123
[NH+]/C=C/[C@H]1CCCN(C(=O)NCc2cc(F)ccc2F)C1,-8.1,0.875,3.387433262407592,-10.1,seed123
[N+]=C(c1cccc(OC(F)F)c1)N1CC[NH+](CC(=O)N2CCC(O)CC2)C1,-8.5,0.585,4.302805348546854,-9.7,seed123
[N+]=C1CCCC[C@@H]1OC(=O)c1cnn(-c2ccccc2)c1,-8.1,0.891,3.267685152889989,-10.1,seed123
[N+]=C1/C(=N/C(=O)c2ccc(O)cc2O)SC(=S)N1c1ccccc1,-8.5,0.882,3.1209483034159664,-9.7,seed123
[N+]1=NC(=O)C[C@@H](Cc2cccc(Br)c2)N1c1ccccc1,-8.0,0.936,3.547338872940431,-10.2,seed123
Fc1ccc(-c2nc(Cc3ccccc3)no2)cc1,-7.8,0.7979999999999999,1.7492879545135285,-10.4,seed123
FC(F)(F)COc1ccccc1CNC(=O)c1ccc(F)cc1,-8.1,0.931,1.822636888358451,-10.1,seed123
[P@@]=C(NC(=O)c1cc(Cl)ccc1Cl)Nc1cccc(F)c1,-8.0,0.885,2.4592717371430446,-10.1,seed123
[P@@]=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc(C(F)(F)F)cc1,-7.9,0.5529999999999999,2.464552959787021,-10.2,seed123
[P@@]C1CCC(NS(=O)(=O)c2cccc(Oc3ccc(F)cc3)c2)CC1,-8.0,0.852,2.569678538451832,-10.1,seed123
P=C(\CCc1ccc2c(c1)OCCO2)Nc1ccc(Cl)cc1,-8.1,0.901,2.4796171071867583,-10.0,seed123
[P@@](=O)/C(=C/C(=O)c1ccc(OCc2ccccc2)cc1)NCCc1ccccc1,-8.1,0.359,2.41257406179272,-10.0,seed123
[N+]1=Nc2c(s1)[C@@H](C(=O)N1CCOCC1)C1=C(C[C@H](c3ccco3)C1)[C@@H]2c1ccco1,-9.3,0.631,4.779187694023753,-8.8,seed123
[N+](Cl)c1ccccc1[C@@H]1CCCN1C(=O)c1cc(F)c(F)cc1F,-9.0,0.83,3.184471351373212,-9.1,seed123
[N+]c1ccc(-c2nnc(-c3ccccc3Cn3cc[nH+]c3C(C)(C)C)s2)cc1,-8.6,0.595,3.759522929278047,-9.5,seed123
[N+]n1ccc(NC(=O)c2ccn(-c3ccccc3)n2)n1,-8.0,0.851,2.763964601757486,-10.1,seed123
[N+]1=CCCC[C@@H]1C(=O)Nc1ccc(CC[NH+]2CCCCC2)cc1,-8.0,0.923,4.667634925341156,-10.1,seed123
[N+]=C(c1ccccc1)[C@@H]1CCCC[NH+]1Cc1ccc(F)cc1Cl,-8.8,0.915,4.326003468319939,-9.3,seed123
[N+]n1c(=O)n([C@@H]2CCCO2)c2c1N[C@@H](c1cccc(F)c1)C2,-8.5,0.896,4.249225314271124,-9.6,seed123
[N+]n1cnnc1SCc1nc2ccccc2c(=O)n1-c1ccc(F)cc1,-9.2,0.597,2.7554867202328914,-8.9,seed123
FC(F)(F)c1cccc(O[C@@H]2CCCC[C@@H]2C[NH2+]Cc2ccco2)c1,-8.0,0.932,3.829778742711559,-10.1,seed123
Fc1ccc(Cl)c(NCc2ncc(-c3ccc(F)cc3)o2)c1Br,-8.1,0.656,2.4533019031513508,-10.0,seed123
Fc1c(Cl)ccc2nc(Oc3ccccc3)ccc12,-8.3,0.748,1.9534391533147275,-9.8,seed123
Fc1ccccc1OC[C@H]1CCCN1C(=O)N[C@@H]1CC(=O)N(c2ccccc2)C1,-9.0,0.923,2.961454790693505,-9.1,seed123
Fc1ccccc1OCCN/N=C1/C(=O)C(C(=O)NCCc2ccccc2)=NC1,-8.2,0.577,2.7994171193234223,-9.9,seed123
Fc1cccnc1CN1CCN(C(=O)Nc2cc([N+](=O)[O-])ccc2F)CC1,-8.6,0.733,2.266007338356241,-9.5,seed123
FC(F)(F)c1ccc(C[NH2+][C@@H]2COc3ccc(Cl)cc3C2)cc1,-8.2,0.888,3.5388201219997013,-9.9,seed123
[C@H]1CCCc2sc([C@@H]3CCCN(C(=O)c4ccc5ccccc5n4)C3)nc21,-9.6,0.737,3.2971707635266103,-8.4,seed123
[C@H]1CCCN(C(=O)Nc2ccc(NC(=O)C(C)(C)C(C)C)cc2)C1,-7.6,0.951,2.676739796997012,-10.4,seed123
[C@H]1C(=O)N=C(N2CCC[NH+](CC[NH2+]CCc3ccccc3)C2=O)CC1,-8.0,0.759,4.977013527327824,-10.0,seed123
[P@@]=C(Cc1ccnc(OC2CCCC2)c1)NCc1cccc(Cl)c1,-8.3,0.792,2.7315077490449635,-9.7,seed123
[P@@]1C[C@H](c2cnn(C[C@@H]3CCCO3)c2)C[NH+]1Cc1cc(Cl)c(O)cc1Br,-8.4,0.757,4.906636246686993,-9.6,seed123
[P@@]C1(NC(=O)c2cc3cc(F)cc(F)c3cc2)CCC1,-8.2,0.908,2.889218732454376,-9.8,seed123
[P@@](=C\c1ccc(OCc2cccc(Br)c2)o1)c1cccc(Cl)c1,-7.9,0.587,3.1503168108613195,-10.1,seed123
Cc1c(C(=O)N[C@@H](C)CS(=O)(=O)c2cc(Cl)ccc2OC(F)F)sc2ccccc12,-8.6,0.6,3.008372037991508,-9.4,seed123
COc1ccccc1CNC(=O)Nc1cccc(C(C)=O)c1,-8.0,0.913,1.667695813762439,-10.0,seed123
[C@H](=C[C@H](O)c1ccn(C2CCCC2)n1)C(=O)Nc1cccc(OC)c1,-7.8,0.871,3.118979307096001,-10.2,seed123
Fc1ccccc1OCc1ncc(-c2ccccc2F)o1,-7.8,0.8009999999999999,1.9840484123615525,-10.2,seed123
FC(F)(F)c1ccc(Nc2ncnc3nonc23)cc1F,-8.0,0.813,2.673441795138819,-10.0,seed123
F[C@@H](Cc1ccccc1)C1CCN(S(=O)(=O)c2ccccc2)CC1,-7.7,0.908,2.533830189290647,-10.3,seed123
FC(F)(F)c1ccccc1CNC(=O)c1ccc(/N=N\CC(=O)[O-])cc1,-8.2,0.878,2.7230698740790444,-9.8,seed123
Fc1cc(/N=C(\NCc2nc(-c3ccco3)cs2)c2ccccc2)cs1,-9.4,0.447,3.020095423529595,-8.6,seed123
FC(F)(F)c1cc(NCC[NH+]2CCCC2)nc(-c2ccccc2)n1,-8.8,0.959,3.4842950113478786,-9.2,seed123
FC(F)C1CCN(C(=O)CNc2cccc(OCC(F)(F)Cl)c2)CC1,-7.7,0.656,2.737550901728481,-10.3,seed123
COc1cc(/C=C2\C(=O)NC(=O)N(c3ccc(Cl)c(Cl)c3)C2=O)c(OC)cc1OC1CCCCC1,-8.8,0.487,2.5628066844533794,-9.1,seed123
[NH+]=C1/C(=C/c2ccc3c(c2)OCO3)C([O-])=NC(=S)N1Cc1ccccc1,-8.5,0.873,3.1945574894636604,-9.4,seed123
[P@@](=C/c1ccc2ccccc2c1)N[C@@H]1CCCC[C@@H]1CCO,-8.2,0.883,3.701434680289721,-9.7,seed123
[P@@]1CCC(C[C@H](O)c2ccccc2)=C1N1CCc2ccccc21,-8.7,0.902,3.5127394502280334,-9.2,seed123
[P@@]=C(N[C@H](c1ccccc1)c1ccccc1)Nc1cccc(Cl)c1,-8.0,0.642,2.252986650143864,-9.9,seed123
C[P@@](C)(COc1cc(C)cc(F)c1)Cc1c(C(C)(C)C)c(C)nn1CCc1ccccc1,-8.8,0.422,3.059883945193139,-9.1,seed123
[P@@]1CCC(Nc2ccccc2[N+](=O)[O-])=C1CC1(c2ccc(Cl)cc2)CC1,-9.2,0.438,3.282267535201706,-8.7,seed123
[C@@H]Oc1ccc(/C=C(\C#N)C(=O)N2CCc3ccccc32)cc1,-8.9,0.726,2.676381031715092,-9.0,seed123
[N+]([O-])CCOC(=O)c1cc(S(=O)(=O)N(Cc2ccccc2)c2ccccc2)nc2ccccc12,-8.8,0.286,2.7753839181687,-9.1,seed123
[N+]c1ccccc1OC[C@H]1CCCN1C(=O)Cc1cncc(F)c1,-8.1,0.927,3.3071479150431564,-9.8,seed123
[N+][C@@H]1CCCCN1C(=O)c1c[nH+]ccc1N1CCc2ccccc21,-8.3,0.931,4.10392268809619,-9.6,seed123
[N+]=Cc1cccc(S(=O)(=O)Nc2cc(C(F)(F)F)ccc2F)c1,-8.1,0.764,2.6747194255792923,-9.8,seed123
[N+]=Cc1cccc(Oc2cc(OCc3ccccc3)n[nH]2)c1,-7.8,0.79,2.945809984405692,-10.1,seed123
[N+]=Cc1ccccc1NC(=O)c1nnc([C@@H]2CCCO2)s1,-8.0,0.953,3.475123236118236,-9.9,seed123
[N+]n1cc(-c2ccccc2)cc1/C=N/NC(=O)COc1ccc(Br)cc1,-8.2,0.579,2.6851094894636613,-9.7,seed123
[nH+]1c(C(=O)N2CCN(c3ccc(Cl)cc3)CC2)noc1N1CCOCC1,-8.3,0.871,3.064968153431272,-9.6,seed123
Fc1cccc(C(F)(F)CO[C@H](C2=CCCCC2)N2CCOCC2)n1,-8.6,0.657,3.787077384019078,-9.3,seed123
FC(F)(F)c1ccc(NC(=O)[C@@H]2COc3ccc(Cl)cc3N2)cc1,-8.3,0.929,2.711247011533948,-9.6,seed123
FC(F)C(F)(F)c1cccc(NCc2ccccc2)c1F,-8.3,0.863,2.34283513236851,-9.6,seed123
Fc1cccc(-c2cc(-c3ccccc3)no2)c1,-8.4,0.751,1.7581907525521476,-9.5,seed123
Fc1ncc(F)c(-c2ccccc2)c1NCc1ccc(Cl)cc1Cl,-8.2,0.659,2.363698867338435,-9.7,seed123
COCOC1=C(CNC(=O)CN2C(=O)N[C@@]3(CCc4ccc(F)cc4)C(=O)[C@@H]32)c2ccc(F)cc21,-8.4,0.586,3.924458177715853,-9.4,seed123
[C@H](C)C(=O)NC[C@H](c1ccc(F)cc1)c1cccc(F)c1,-8.3,0.877,2.679925309343707,-9.5,seed123
[P@@]=C(NCc1cc(=O)[nH]c(-c2ccc(Cl)cc2)n1)[C@H]1CCCO1,-7.9,0.895,3.469886899837249,-9.9,seed123
[P@@]=C(SCC(=O)Nc1ccc2c(c1)OCO2)c1cccc(Cl)c1,-7.9,0.882,2.5983789338129952,-9.9,seed123
P=C(\C1CCCC1)c1ccc(Cn2cccnc2=O)cc1,-8.4,0.893,2.68375812232372,-9.4,seed123
[N+]1=C[C@@H]2C[C@@H](C(=O)[O-])[NH+](Cc3ccccc3)[C@@H]2C1c1ccc(Br)cc1Cl,-9.4,0.866,5.349316667749537,-8.4,seed123
[N+]1=CCN(c2nc(C[NH+]3CCCCC3)c3ccc(Cl)cc3n2)CC1,-8.9,0.886,4.473761514715912,-8.9,seed123
[N+]([O-])Cc1cc(Cn2c(=O)n(-c3cccc(Cl)c3)c(=O)n2C[C@H]2C[C@@H](C(N)=O)N(c3ccccn3)C2)c[nH]1,-9.9,0.385,4.382002575985843,-7.9,seed123
[N+]([O-])c1ccc([C@H]([NH3+])CN2CCc3ccccc3C2)cc1F,-7.8,0.956,3.757116537996225,-10.0,seed123
[N+]([O-])CN1CCc2nc(NCc3ccccc3)cc(Cl)c2O1,-8.0,0.938,3.3017735975713727,-9.8,seed123
[N+]N[C@H]N[NH+](Cc1ccccc1)Cc1nc2ccccc2n1Cc1ccccc1,-8.8,0.4659999999999999,3.748713430723232,-9.0,seed123
FC(F)(F)C(F)(F)c1ccc(-c2ccncc2)[nH]c1=O,-8.3,0.944,2.637026051801694,-9.5,seed123
Fc1ccc(-c2nnn(-c3ccccc3)n2)cc1,-7.9,0.771,1.863774206833714,-9.9,seed123
O[C@H]1c2cc(F)ccc2C(=O)N1C[C@@H](O)C[NH+](CCO)Cc1ccccc1,-8.2,0.591,4.344733318251636,-9.6,seed123
[NH+]=C(Nc1ccc(C#N)cc1)N1C(=O)/C(=C/c2cccnc2)SC1=S,-8.7,0.439,3.01653877680503,-9.1,seed123
[P@@]=C(/CC(=O)N1CCN(c2ccc(Br)cc2)C1=O)c1ccccc1O,-8.7,0.846,2.8524193680447745,-9.1,seed123
[P@@]1CO[C@H](c2ccc(F)cc2)N1/N=C/c1ccc([N+](=O)[O-])cc1,-8.2,0.448,3.5835260606764088,-9.6,seed123
[N+]1=CCCC[C@@H]1c1nc(-c2ccc(F)cc2)n[nH]1,-8.1,0.96,3.872244766867732,-9.7,seed123
[N+]c1cccc(C[NH+]2CCC(Oc3ccccc3F)CC2)c1,-8.2,0.902,3.947614462955987,-9.6,seed123
[N+]1=C2CCN(CCCCOc3ccccc3)C(=O)[C@H]2[C@@H]2c3ccccc3C(=O)N12,-9.2,0.7939999999999999,3.781183400906821,-8.6,seed123
Fc1ccc(N[C@@H]2CCCN(c3cccc(F)c3)C2)cc1,-8.2,0.896,2.2914450520072656,-9.6,seed123
Fc1cccc(NC2CC[NH+](CCOc3c(F)cccc3F)CC2)n1,-8.1,0.862,3.6043416207920274,-9.7,seed123
FC(F)(F)c1ccc(S(=O)(=O)N2CCN=C2c2ccccc2)cc1,-8.2,0.93,2.2343749394664822,-9.6,seed123
n1ccc(-c2csc(CC[NH+]3CC(C)(Cc4cccnc4)C3)n2)cc1,-7.9,0.821,3.3966288968721106,-9.8,seed123
[P@@]1C=N[C@H](c2c(Cl)cccc2Cl)[C@H]1c1ccc([N+](=O)[O-])cc1F,-8.4,0.469,4.048796846816442,-9.3,seed123
[P@@]c1cn(-c2ccccc2)nc1-c1ccccc1Cl,-8.3,0.724,2.4248100624056352,-9.4,seed123
[P@@]1C[C@@H](c2ccccc2)NC(=O)N1CN1CCC(OCc2ccccc2)CC1,-8.3,0.823,3.4045215516339216,-9.4,seed123
[N+]n1ccc(N=C2c3ccccc3C(=O)N2C[C@H]2CCCO2)c1Cl,-8.4,0.94,3.862792062200347,-9.3,seed123
[N+]n1ccc(NC(=O)[C@@H]2CC(=O)N(c3ccccc3)C2)c1Cl,-7.9,0.919,3.233431390885272,-9.8,seed123
[N+]1=C[C@@H]2[C@H](CC2=O)N[C@@H]1/C=C/C(=O)c1ccc(Cl)cc1,-7.9,0.755,4.5495656619265095,-9.8,seed123
[P@@]=C(Nc1ccc2c(c1)OCO2)c1cc(F)ccc1F,-8.0,0.955,2.5935433257558103,-9.7,seed123
P=C(/C=C(\C)c1ccc(Cl)cc1F)Cc1ccccc1,-7.7,0.74,2.6002696415452835,-10.0,seed123
[NH+](NCCc1ncc(C2CC2)n1C[C@@H]1CO[C@H](Cn2CCCC2)C1)[C@H]1CCS(=O)(=O)C1,-8.0,0.4599999999999999,4.76765446082573,-9.7,seed123
