smiles,qed,sa,egfr,her2,true_docking_score
N[C@]1(S(=O)(=O)Cc2nc(C3CC3)cs2)CN(Cc2ccccc2)[C@H]1C,0.8369,3.7768,-7.4,-9.09,
O=C(/C=C/Sc1ccccc1F)N[C@H]1CC(=O)N(C2CC2)C1,0.6689,3.1588,-7.4,-9.09,
Oc1cc(S(=O)(=O)Cc2ccccc2Cl)c(Cl)cc1Cl,0.8954,2.1834,-7.8,-8.69,
c1coc([C@H]2CCC[NH2+][C@H]2Cc2ccccc2)c1,0.8793,3.9024,-7.6,-8.89,
C[C@H](CCc1ccc(F)cc1)[NH2+]Cc1ccc(F)cc1F,0.8424,3.2609,-7.8,-8.69,
O[C@H](N[C@H]1C[C@H]([NH2+]C2CCCC2)C1)c1ccc2cncn2c1,0.7205,4.575,-7.5,-8.99,
C/N=C1/N=CO[C@H](C(=O)Nc2cccc(C(=O)[O-])n2)C1,0.777,4.2809,-7.7,-8.790000000000001,
C#Cc1ccccc1OCC(C)(C)S(=O)(=O)Cc1ccccc1,0.763,2.5321,-7.3,-9.190000000000001,
C#C[C@@H](C(=O)Nc1cccc(C[NH3+])c1)c1ccccn1,0.8158,3.4275,-7.7,-8.790000000000001,
OC[C@]1([NH2+]C2CC2)CCC[C@H]1[C@H]1CCOC2(CCCCC2)C1,0.8374,5.2109,-7.7,-8.69,
Fc1cc(F)c(OCc2cccc(Br)c2)cc1N,0.8725,1.9926,-8.0,-8.39,
CSc1nc2n(n1)C[C@H](CC(=O)Nc1ccc(N(C)C)c[nH+]1)CC2,0.829,4.2672,-7.1,-9.290000000000001,
F[C@@H]1O[C@H](C[NH+]2CCCC2)[NH+](C[C@H]2CCCO2)[C@@H](c2ccc(F)cc2)CC1,0.7965,5.7348,-7.7,-8.69,
C[NH2+][C@@H](c1cccs1)c1cccc(NC2CCS(=O)(=O)CC2)c1,0.8662,3.6027,-7.5,-8.89,
c1coc(-c2ccnc(NCc3cnn(C4CC4)n3)c2)c1,0.7784,2.7493,-7.4,-8.99,
c1noc(-c2ccc(C[NH2+]Cc3ccc(Br)s3)cc2)c1,0.7662,3.3764,-7.7,-8.69,
c1cc2[nH]ccc2c(N2C[C@H]3[NH2+]CCC[NH+]32)c1,0.5826,5.1763,-7.9,-8.49,
O=C1N=C(C(C)(C)C[NH+]2CCC[C@@H](Nc3ncccn3)C2)N1,0.7194,4.7264,-7.9,-8.49,
O=C1N=C(COc2ccccc2)C1=C([O-])Cn1cccc1,0.6099,3.047,-7.4,-8.99,
Nn1ncnc1C[NH+]1CCCC[C@@H]1CCC1CCCCC1,0.804,4.6687,-7.9,-8.49,
O=c1c2ccccc2[nH]c2ccccc12,0.5495,1.601,-7.7,-8.69,
[NH3+][C@@H]1C[C@@H]2CCCC[C@@H]2[NH2+][C@@H]1CCS(=O)(=O)c1ccc(Cl)cc1,0.8421,4.7409,-6.9,-9.49,
c1nncnc1[C@H]1C[NH2+]C[C@@H]1c1ccc(Cl)cc1,0.8765,4.3846,-7.7,-8.69,
c1nncc(C[C@H](C[NH2+]Cc2cn3cccnc3c2)C2CC2)n1,0.7022,4.4174,-7.7,-8.69,
C#C[C@@](C)(c1cccc(Cl)c1)N1CCN(Cc2ccncc2)CC1,0.7958,3.0414,-7.5,-8.89,
Fc1ccc(CNC(=O)c2ccccc2I)cc1,0.841,1.6176,-7.7,-8.69,
F[C@@]1(C[NH2+]Cc2ccccc2Br)[C@H](C(F)(F)F)CCOC1,0.8099,4.4943,-7.6,-8.790000000000001,
c1c(N2CCOCC2)nc2ccsc2c1N/C=C/c1cccs1,0.7672,2.871,-7.8,-8.59,
FCCc1cc(F)ccc1O[C@H]1C[C@H]2CC[C@@H](C1)[NH+]2Cc1ccno1,0.871,5.6547,-7.6,-8.790000000000001,
c1cc(N2CCc3c(sc4c3CCC4)C2)cc[nH+]1,0.7674,3.6802,-7.8,-8.59,
N/N=C(/NCc1ccc(Cl)cc1)N1CCOC[C@H]1C1CC1,0.3865,3.2052,-7.2,-9.190000000000001,
OC(Sc1ccccc1)c1ccc(CC(F)(F)F)cc1,0.6586,2.7592,-7.6,-8.790000000000001,
N[C@@H](CO)CNC(=O)c1ccc(=O)n(Cc2ccccc2I)n1,0.5592,2.9412,-7.6,-8.790000000000001,
c1nccn1C[C@H](O)c1csc(-c2ccc(F)cc2F)n1,0.8059,3.0411,-7.8,-8.59,
F[C@@H]1ONC2=NN=C3S[C@H](c4ccccc4)[C@@H]3SC2=N1,0.8099,4.963,-7.6,-8.790000000000001,
N[C@]1(OC(=O)[O-])CCC[C@H](Sc2nc3ccccc3s2)C1,0.6888,4.0529,-7.6,-8.790000000000001,
Oc1cc(Cl)cc(N2C[C@@H]3NCCC[NH+]3CC2=O)c1,0.6568,4.6768,-7.8,-8.59,
C[C@H]([NH3+])c1cccc(S(=O)(=O)N(C)CC[NH+]2CCCCCC2)c1,0.7687,4.4101,-7.2,-9.190000000000001,
c1n[nH]c([C@H]2CC[C@@H]([NH2+][C@@H](CO)Cc3ccccc3)C2)n1,0.7281,4.4078,-7.8,-8.59,
c1nnccc1NCCC[NH2+][C@H](C)c1ccn(-c2ccccc2)n1,0.62,3.7494,-7.3,-9.09,
NC(=O)C[NH+](CC1CC1)[C@@H](Cn1c([S-])cccc1=O)c1ccccc1,0.6668,4.5708,-7.7,-8.59,
NC(=O)c1ncc(NC(=O)[C@@H](O)C2CCCCC2)cn1,0.7388,3.0217,-7.6,-8.69,
O[C@H](C[NH2+][C@@H]1CCOc2ccc(F)cc21)c1cn[nH]c1,0.7692,4.4229,-7.8,-8.49,
[NH3+]c1cc([N+](=O)[O-])ccc1NC(=O)c1ccccc1Br,0.6646,2.56,-7.6,-8.69,
NNC(=O)CN1CCN(C(=O)Nc2ccccc2)CC1,0.4062,1.8127,-7.8,-8.49,
c1ccc(F)c(Br)c1CN1CCN(c2cnccn2)CC1,0.8513,2.2776,-7.5,-8.790000000000001,
CS[C@@H](C)C(=O)NCc1ncoc1-c1nc2ccccc2o1,0.7791,3.25,-7.6,-8.69,
c1c(Cl)cc(NC(=S)N2[C@H](c3ccccc3)CC2)cc1C,0.8017,2.579,-7.3,-8.99,
C[NH2+][C@H](C)c1ccc([C@@H]2CC(C)(C)CC(C)(C)C2)cc1,0.8479,3.7152,-7.2,-9.09,
FCCN1CC[NH+](C2CC=C(c3ccccc3)CC2)C1,0.8795,4.4721,-7.5,-8.790000000000001,
O[C@@H](Oc1ccccc1)c1cc(F)cc([N+](=O)[O-])c1,0.5227,2.7068,-7.6,-8.69,
c1csc(CNC[C@@H]2CCO[C@H]2c2ccc(Cn3cccn3)cc2)n1,0.7075,3.384,-7.6,-8.69,
O[C@H](c1ccccc1F)c1ccc(OC(F)(F)F)cc1,0.8695,2.3893,-7.6,-8.69,
COC(=O)c1ccc(N[C@H]2CCC[C@H](C(F)(F)F)C2)nc1,0.8695,3.0466,-7.4,-8.89,
F[C@]12N=[NH+][C@H](c3ccc([N+](=O)[O-])cc3)CCN2N1,0.3344,4.9761,-7.6,-8.69,
F[C@@]1(F)CCCC[C@@H]1NC(=O)c1ccc(Br)cn1,0.9098,3.1255,-7.6,-8.69,
c1csc(-c2ccc([C@H]3CCC[NH+]3CCCCc3ccncc3)o2)c1,0.647,4.2283,-7.3,-8.99,
c1csc(Cl)c1N[C@H]1CCCc2ccccc21,0.8134,2.7794,-7.8,-8.49,
[NH3+][C@H]1[C@H]2CCCC[C@H]2[C@@H]1OCc1cc(=O)[nH]nc1Cl,0.8587,4.5752,-7.6,-8.69,
N[C@]1(C(=O)[O-])CCCC[C@@H]1CC[NH+]1CCCC[C@@H]1C,0.72,5.524,-7.6,-8.69,
Oc1cc(Br)c(Cl)cc1OC[C@H](O)c1cccc(Cl)c1,0.8196,2.6903,-7.6,-8.69,
c1coc(C[NH2+][C@@H]2CCC[C@H](N(C)Cc3ccccc3)C2)c1,0.8895,3.7884,-7.6,-8.69,
c1coc(NC(=O)[C@H]2[NH2+]Cc3ccc(Cl)cc32)c1,0.8663,4.029,-7.7,-8.59,
Cc1oc(-c2cccs2)nc1C(=O)O[C@@H](C)c1ncccn1,0.6864,3.0629,-7.5,-8.790000000000001,
C[C@@]1(O)CCC[C@H]1CC(=O)Nc1ccc(-c2ccoc2)nc1,0.9087,3.3939,-7.4,-8.89,
C[C@@]1(NC(=O)c2ccccc2Br)Cc2cc(Cl)ccc2C(=O)N1CCc1ccco1,0.5456,3.2073,-8.6,-7.69,
[NH3+][C@H]1CN(C(=O)c2ccsc2)C[C@@H]1Cc1ccccc1,0.917,3.4813,-7.1,-9.190000000000001,
Nc1cc(Cl)ccc1S(=O)(=O)N1CCCCCCC1,0.8544,1.9379,-8.1,-8.09,
N=C1CCCCN1C(=O)Cn1ccc(=O)[nH]c1=O,0.7415,2.7928,-8.0,-8.19,
Cc1ccc(C[NH2+]CC(C)(C)c2cccc([N+](=O)[O-])c2)s1,0.6585,3.2911,-7.5,-8.69,
C#Cc1ccc(C(=O)N[C@H]2CCC[C@@H](C)C2)c(OC)c1,0.8583,2.9168,-7.4,-8.790000000000001,
c1ccc(CSc2nnc3n2-c2ccccc2C3)s1,0.5395,2.4945,-7.5,-8.69,
[NH3+]C[C@@]1(C2CC2)CCC[NH2+][C@H]1CCS(=O)(=O)c1ccccc1Cl,0.791,4.675,-7.6,-8.59,
C[NH2+][C@@](C)(CC)CC(=O)NCc1cc[nH+]c(OCc2ccccc2)c1,0.7234,4.1771,-7.4,-8.790000000000001,
O[C@@H](Oc1ccc(Br)cc1)c1ncoc1-c1ccccc1,0.7205,2.8739,-8.2,-7.99,
C[C@H](NC(=O)c1ccco1)C(=O)OC[C@@H]1CN2CCCC[C@@H]2CO1,0.8138,3.444,-7.4,-8.790000000000001,
